 000792	盐湖股份
 600773	西藏城投
 000762	西藏矿业
 000408	藏格矿业
 600338	西藏珠峰
 002466	天齐锂业
 002497	雅化集团
 002756	永兴材料
 002240	盛新锂能
 002192	融捷股份
 002176	江特电机
 002460	赣锋锂业
 002738	中矿资源
