 300735	光弘科技
 002463	沪电股份
 002636	金安国纪
 002916	深南电路
 300476	胜宏科技
 301041	金百泽
 002436	兴森科技
 600183	生益科技
 300964	本川智能
 002913	奥士康
 603186	华正新材
 301366	一博科技
 603920	世运电路
 002579	中京电子
 300903	科翔股份
 300657	弘信电子
 603228	景旺电子
 002134	天津普林
 301282	金禄电子
 605258	协和电子
 300814	中富电路
 688183	生益电子
 301176	逸豪新材
 300739	明阳电路
