688766,普冉股份
688525,佰维存储
688416,恒烁股份
688123,聚辰股份
688110,东芯股份
603986,兆易创新
603933,睿能科技
301308,江波龙
300302,同有科技
300223,北京君正
300042,朗科科技
002213,大为股份
001309,德明利
000021,深科技
300475,香农创芯
300857,协创数据
