601138,工业富联
002475,立讯精密
002600,领益智造
688036,传音控股
600745,闻泰科技
601231,环旭电子
300136,信维通信
002241,歌尔股份
000021,深科技	
002351,漫步者	
002635,安洁科技
300433,蓝思科技
300857,协创数据
300735,光弘科技
300793,佳禾智能
002681,奋达科技
002045,国光电器
002888,惠威科技
002547,春兴精工
002855,捷荣技术
603595,东尼电子
300709,精研科技
300115,长盈精密
