 601789	宁波建工
 002941	新疆交建
 603860	中公高科
 000065	北方国际
 002761	浙江建投
 600629	华建集团
 600853	龙建股份
 002061	浙江交科
 002949	华阳国际
 002062	宏润建设
 002717	岭南股份
 600512	腾达建设
 605598	上海港湾
 002822	中装建设
 601611	中国核建
 000498	山东路桥
 601390	中国中铁
 600248	陕建股份
 600502	安徽建工
 600284	浦东建设
 600170	上海建工
 601868	中国能建
 601669	中国电建
 603815	交建股份
 601186	中国铁建
 600939	重庆建工
 601668	中国建筑
 600491	龙元建设
 002628	成都路桥
 600039	四川路桥
 601800	中国交建
 600970	中材国际
 601117	中国化学
 601618	中国中冶
 600820	隧道股份
 002307	北新路桥
 002542	中化岩土
