,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,136,430478,DR峆一药,2024-02-06,10.71,14.03,14.03,10.53,41411,75364005.08,32.62,30.75,3.3
1,136,836433,大唐药业,2024-02-06,3.42,4.53,4.53,3.42,154798,68621666.2,31.99,30.55,1.06
2,136,873305,九菱科技,2024-02-06,9.39,12.12,12.12,9.01,33891,55935403.9,33.44,30.32,2.82
3,136,833454,同心传动,2024-02-06,11.56,14.34,14.34,10.71,225757,295727089.04,32.97,30.25,3.33
4,136,873167,新赣江,2024-02-06,9.77,12.83,12.83,9.71,54750,65772487.98,31.68,30.25,2.98
5,53,873570,坤博精工,2024-02-06,32.26,42.73,42.73,31.51,27483,110433596.63,34.13,30.0,9.86
6,104,873665,科强股份,2024-02-06,7.31,9.16,9.16,7.25,45094,39614640.39,27.09,29.93,2.11
7,136,870436,大地电气,2024-02-06,7.11,9.51,9.51,7.1,55253,50393513.84,32.92,29.92,2.19
8,136,832278,鹿得医疗,2024-02-06,4.94,6.35,6.35,4.78,78124,46082914.28,32.11,29.86,1.46
9,136,838030,德众汽车,2024-02-06,2.8,3.64,3.67,2.75,117883,39079940.92,32.51,28.62,0.81
10,136,838171,邦德股份,2024-02-06,10.46,13.4,13.69,10.21,35594,44191608.86,32.99,27.01,2.85
11,136,833230,欧康医药,2024-02-06,8.5,10.84,10.97,8.15,16696,17498298.78,32.68,25.61,2.21
12,2,301502,华阳智能,2024-02-06,45.88,59.05,65.0,44.51,95413,516273058.0,43.13,24.29,11.54
13,136,836871,派特尔,2024-02-06,5.59,6.92,7.2,5.4,45361,30492451.06,32.2,23.79,1.33
14,136,833509,同惠电子,2024-02-06,6.77,8.2,8.33,6.6,28756,22901844.72,25.78,22.21,1.49
15,136,836077,吉林碳谷,2024-02-06,9.16,11.13,11.49,8.9,41073,41441346.79,28.43,22.17,2.02
16,33,873690,捷众科技,2024-02-06,11.8,14.49,14.55,11.3,26840,34641963.23,27.33,21.87,2.6
17,136,832000,安徽凤凰,2024-02-06,7.4,9.14,9.14,7.25,52205,43501065.16,24.97,20.74,1.57
18,136,300389,艾比森,2024-02-06,10.72,13.74,13.74,10.72,127415,163606175.0,26.49,20.53,2.34
19,136,837663,明阳科技,2024-02-06,12.1,14.41,15.5,12.1,121683,170524642.95,28.43,20.48,2.45
20,136,300685,艾德生物,2024-02-06,16.05,18.79,18.79,16.05,135787,252813008.0,17.53,20.22,3.16
21,136,839946,华阳变速,2024-02-06,4.3,5.09,5.29,4.2,157742,76759950.97,25.71,20.05,0.85
22,136,300620,光库科技,2024-02-06,30.72,37.12,37.12,30.48,211501,745760482.0,21.47,20.05,6.2
23,136,300466,赛摩智能,2024-02-06,5.73,6.89,6.89,5.62,893441,554461685.0,22.13,20.03,1.15
24,136,301180,万祥科技,2024-02-06,10.22,11.39,11.39,10.22,30725,34053719.0,12.33,20.02,1.9
25,136,688331,荣昌生物,2024-02-06,34.02,41.78,41.78,33.43,46061,174531691.0,23.98,19.99,6.96
26,136,688062,迈威生物-U,2024-02-06,20.83,25.76,25.76,20.4,76635,182453225.0,24.97,19.98,4.29
27,136,300357,我武生物,2024-02-06,19.23,23.3,23.41,19.11,112607,246245909.0,22.04,19.43,3.79
28,136,688052,纳芯微,2024-02-06,87.3,105.3,105.5,86.0,28797,283452622.0,22.11,19.39,17.1
29,136,300677,英科医疗,2024-02-06,17.52,21.03,21.12,17.43,136231,272809465.0,20.87,18.95,3.35
30,136,300953,震裕科技,2024-02-06,30.97,37.87,37.96,29.79,22443,75786170.0,25.64,18.86,6.01
31,136,688139,海尔生物,2024-02-06,26.46,30.97,31.33,25.5,45774,132322450.0,22.32,18.57,4.85
32,136,300487,蓝晓科技,2024-02-06,41.25,49.17,49.82,41.02,93579,439147453.0,21.19,18.42,7.65
33,136,300395,菲利华,2024-02-06,22.65,26.88,27.09,22.37,136083,344293218.0,20.76,18.21,4.14
34,136,873169,七丰精工,2024-02-06,5.88,6.97,7.1,5.88,43690,28359850.54,20.68,18.14,1.07
35,136,301153,中科江南,2024-02-06,26.16,30.85,31.27,25.32,31570,165332337.0,22.78,18.11,4.73
36,136,300926,博俊科技,2024-02-06,12.66,15.59,15.68,12.25,73547,150395373.0,25.93,17.84,2.36
37,136,688161,威高骨科,2024-02-06,25.3,29.93,29.98,24.5,16820,45847273.0,21.57,17.83,4.53
38,136,300765,新诺威,2024-02-06,20.93,24.03,24.53,20.4,365045,1005116712.0,20.25,17.79,3.63
39,136,688105,诺唯赞,2024-02-06,18.9,21.81,21.88,17.58,43275,86547446.0,23.22,17.76,3.29
40,136,688819,天能股份,2024-02-06,23.0,26.93,27.25,22.59,58546,148725864.0,20.34,17.55,4.02
41,136,833575,康乐卫士,2024-02-06,14.51,17.69,17.7,14.51,40937,67899714.43,21.2,17.54,2.64
42,136,688390,固德威,2024-02-06,88.69,106.2,108.48,88.69,64538,629870602.0,21.89,17.48,15.8
43,136,832662,XD方盛股,2024-02-06,10.03,11.92,12.12,9.83,29861,34623605.41,22.47,16.98,1.73
44,44,873703,广厦环能,2024-02-06,15.21,17.79,17.84,14.94,23635,57173879.0,19.05,16.89,2.57
45,76,873132,泰鹏智能,2024-02-06,8.46,9.91,10.08,8.09,24481,31987752.26,23.47,16.86,1.43
46,136,430017,星昊医药,2024-02-06,10.9,12.71,12.89,10.66,37994,45813564.71,20.5,16.82,1.83
47,136,300866,安克创新,2024-02-06,49.74,58.08,58.28,49.22,47360,347441997.0,18.22,16.79,8.35
48,136,688529,豪森智能,2024-02-06,14.51,17.28,17.76,13.91,19831,31158771.0,26.01,16.76,2.48
49,136,300623,捷捷微电,2024-02-06,10.6,12.54,12.59,10.5,174270,204858725.0,19.44,16.65,1.79
50,136,871970,大禹生物,2024-02-06,5.5,6.4,6.62,5.25,28577,16764417.24,24.95,16.58,0.91
51,136,688281,华秦科技,2024-02-06,64.76,76.56,77.53,64.76,15017,152388794.0,19.42,16.42,10.8
52,136,688506,百利天恒-U,2024-02-06,97.0,118.51,118.79,97.0,17712,199378033.0,21.4,16.4,16.7
53,136,301087,可孚医疗,2024-02-06,26.23,31.0,31.77,26.03,25975,76757249.0,21.5,16.1,4.3
54,136,872392,佳合科技,2024-02-06,9.78,11.28,11.3,9.63,4873,5181946.76,17.18,16.05,1.56
55,136,688166,博瑞医药,2024-02-06,20.2,23.55,23.99,19.63,172233,380060025.0,21.48,16.01,3.25
56,136,832735,德源药业,2024-02-06,22.24,25.99,26.5,21.95,6105,15576424.24,20.3,15.98,3.58
57,136,301227,森鹰窗业,2024-02-06,19.21,21.47,22.32,18.71,37532,80408994.0,19.49,15.93,2.95
58,136,688248,南网科技,2024-02-06,17.67,20.2,20.3,17.0,48887,92683775.0,18.93,15.89,2.77
59,136,300427,*ST红相,2024-02-06,2.63,3.07,3.18,2.53,193395,59069587.0,24.53,15.85,0.42
60,136,688266,泽璟制药-U,2024-02-06,34.28,40.24,40.5,33.33,44097,163902286.0,20.6,15.63,5.44
61,136,838275,驱动力,2024-02-06,3.59,4.3,4.52,3.59,27575,11316463.11,25.0,15.59,0.58
62,136,831278,泰德股份,2024-02-06,4.33,5.13,5.68,4.33,111760,56707137.82,30.41,15.54,0.69
63,136,300679,电连技术,2024-02-06,27.94,31.81,32.62,27.64,79159,242774515.0,18.07,15.42,4.25
64,136,301387,光大同创,2024-02-06,22.42,27.04,28.19,21.88,28864,101977699.0,26.93,15.41,3.61
65,136,832566,梓橦宫,2024-02-06,6.07,7.12,7.15,6.01,47853,34024149.55,18.48,15.4,0.95
66,136,688789,宏华数科,2024-02-06,73.08,85.59,86.88,72.01,11519,93202580.0,20.04,15.35,11.39
67,136,300596,利安隆,2024-02-06,18.6,21.81,22.19,18.22,51164,105240018.0,20.99,15.34,2.9
68,136,300346,南大光电,2024-02-06,17.52,20.19,20.32,17.32,184927,350750366.0,17.12,15.24,2.67
69,136,688579,山大地纬,2024-02-06,6.88,7.96,8.16,6.71,137971,102846488.0,20.98,15.2,1.05
70,136,688503,聚和材料,2024-02-06,38.08,43.0,43.34,38.08,40773,166413358.0,14.08,15.13,5.65
71,136,688032,禾迈股份,2024-02-06,160.75,188.7,188.99,158.0,14273,247754000.0,18.89,15.04,24.67
72,136,300296,利亚德,2024-02-06,3.98,4.59,4.59,3.95,527152,231918063.0,16.04,15.04,0.6
73,136,832978,开特股份,2024-02-06,10.25,11.85,11.88,10.21,73348,81955889.99,16.2,14.94,1.54
74,136,688153,唯捷创芯,2024-02-06,44.0,50.76,50.89,42.85,16403,77973374.0,18.2,14.92,6.59
75,136,300285,国瓷材料,2024-02-06,16.32,18.75,19.0,16.15,239180,428490064.0,17.45,14.82,2.42
76,136,300595,欧普康视,2024-02-06,16.26,18.93,19.16,16.19,216579,395634745.0,18.01,14.8,2.44
77,136,831689,克莱特,2024-02-06,10.9,12.51,12.51,10.9,22273,26330337.13,14.77,14.77,1.61
78,136,688520,神州细胞-U,2024-02-06,34.34,40.36,40.48,34.34,30492,114982787.0,17.45,14.69,5.17
79,136,688408,中信博,2024-02-06,70.0,80.75,81.5,67.68,29782,225851935.0,19.62,14.62,10.3
80,136,688198,佰仁医疗,2024-02-06,103.84,120.2,120.79,102.49,6734,76904929.0,17.45,14.61,15.32
81,136,872374,云里物里,2024-02-06,9.38,10.92,10.98,9.3,23751,24565396.56,17.63,14.59,1.39
82,136,688536,思瑞浦,2024-02-06,83.88,97.91,98.87,82.0,18901,171416379.0,19.73,14.49,12.39
83,136,836699,海达尔,2024-02-06,11.61,13.57,13.66,11.61,14281,18464246.45,17.28,14.42,1.71
84,136,300049,福瑞股份,2024-02-06,30.6,34.89,35.4,28.73,97065,313678900.0,21.87,14.39,4.39
85,136,837212,智新电子,2024-02-06,7.44,8.43,8.43,7.44,20924,16837159.8,13.43,14.38,1.06
86,136,688308,XD欧科亿,2024-02-06,16.15,18.7,19.02,15.81,39377,69649636.0,19.63,14.37,2.35
87,136,831195,三祥科技,2024-02-06,10.5,12.26,12.46,10.3,46090,54326891.02,20.15,14.37,1.54
