,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,164,835438,戈碧迦,2024-03-25,23.74,22.71,27.58,19.77,370079,818669834.87,78.1,127.1,12.71
1,164,300419,浩丰科技,2024-03-25,5.81,7.12,7.12,5.77,608269,406915486.0,22.77,20.07,1.19
2,164,300988,津荣天宇,2024-03-25,17.08,20.64,20.64,17.05,179964,352292495.0,20.87,20.0,3.44
3,164,301072,中捷精工,2024-03-25,25.18,28.94,29.0,24.92,110908,296644066.0,16.37,16.09,4.01
4,164,301161,唯万密封,2024-03-25,17.5,18.94,19.89,17.5,76386,146039582.0,14.41,14.23,2.36
5,164,300191,潜能恒信,2024-03-25,12.98,14.75,15.55,12.89,119209,169622077.0,20.49,13.64,1.77
6,164,300887,谱尼测试,2024-03-25,10.72,12.49,13.0,10.72,678659,801617971.0,20.28,11.12,1.25
7,164,603688,石英股份,2024-03-25,56.06,57.07,57.07,54.21,139041,1253868872.0,5.55,10.73,5.53
8,164,600577,精达股份,2024-03-25,4.82,4.91,4.91,4.43,3559147,1742024825.0,10.79,10.34,0.46
9,164,300175,朗源股份,2024-03-25,5.09,5.6,5.85,4.86,551544,294073277.0,19.49,10.24,0.52
10,164,2999,天禾股份,2024-03-25,6.06,6.7,6.7,6.05,261503,175792277.59,10.69,10.2,0.62
11,164,603813,原尚股份,2024-03-25,12.75,13.61,13.61,12.75,46138,63662898.0,6.96,10.2,1.26
12,164,300520,科大国创,2024-03-25,18.36,19.83,21.58,18.36,365606,726944205.0,17.89,10.17,1.83
13,164,2861,瀛通通讯,2024-03-25,10.64,11.7,11.7,10.64,146932,173531535.85,9.98,10.17,1.08
14,164,1366,播恩集团,2024-03-25,12.88,14.24,14.24,12.88,63496,89885811.16,10.52,10.13,1.31
15,164,603221,爱丽家居,2024-03-25,9.97,10.66,10.66,9.3,69217,70793789.0,14.05,10.12,0.98
16,164,600683,京投发展,2024-03-25,4.55,5.01,5.01,4.4,959078,461830313.0,13.41,10.11,0.46
17,164,2908,德生科技,2024-03-25,11.45,11.45,11.45,11.45,96016,110417894.0,0.0,10.1,1.05
18,164,603256,宏和科技,2024-03-25,6.95,7.65,7.65,6.89,107452,79668729.0,10.94,10.07,0.7
19,164,2207,准油股份,2024-03-25,5.3,5.9,5.9,5.29,252584,144889139.15,11.38,10.07,0.54
20,164,2889,东方嘉盛,2024-03-25,16.51,17.51,17.51,16.2,100048,239442372.8,8.23,10.06,1.6
21,164,890,法尔胜,2024-03-25,4.1,4.49,4.49,4.04,293349,128390311.71,11.03,10.05,0.41
22,164,2725,跃岭股份,2024-03-25,9.99,10.95,10.95,9.99,222013,240731004.82,9.65,10.05,1.0
23,164,603079,圣达生物,2024-03-25,12.5,12.82,12.82,12.0,82657,103577054.0,7.04,10.04,1.17
24,164,2669,康达新材,2024-03-25,11.93,12.5,12.5,11.93,501036,624482084.48,5.02,10.04,1.14
25,164,2828,贝肯能源,2024-03-25,8.8,9.65,9.65,8.8,273831,257780565.5,9.69,10.03,0.88
26,164,600243,青海华鼎,2024-03-25,5.13,5.16,5.16,5.0,326672,167658250.0,3.41,10.02,0.47
27,164,605198,安德利,2024-03-25,26.22,26.24,26.24,24.1,33747,87373020.0,8.97,10.02,2.39
28,164,3029,吉大正元,2024-03-25,17.66,19.44,19.44,17.48,85983,164591346.22,11.09,10.02,1.77
29,164,1206,依依股份,2024-03-25,13.75,15.17,15.17,13.75,70724,106230107.84,10.3,10.01,1.38
30,164,605180,华生科技,2024-03-25,14.07,14.07,14.07,14.07,20072,28241628.0,0.0,10.01,1.28
31,164,603037,凯众股份,2024-03-25,23.5,25.27,25.27,22.94,207170,506763096.0,10.14,10.01,2.3
32,164,603607,京华激光,2024-03-25,14.1,16.04,16.04,14.1,148807,232742687.0,13.31,10.01,1.46
33,164,603003,*ST龙宇,2024-03-25,11.54,11.54,11.54,10.85,634382,727302807.0,6.58,10.01,1.05
34,164,603580,艾艾精工,2024-03-25,30.99,33.01,33.01,30.1,305182,953443721.0,9.7,10.0,3.0
35,164,603709,中源家居,2024-03-25,14.34,15.73,15.73,13.95,74230,114490762.0,12.45,10.0,1.43
36,164,603626,科森科技,2024-03-25,6.28,6.93,6.93,6.16,367537,246295322.0,12.22,10.0,0.63
37,164,2735,王子新材,2024-03-25,15.32,15.96,15.96,13.9,708597,1087057120.0,14.2,9.99,1.45
38,164,603499,翔港科技,2024-03-25,24.34,24.34,24.34,24.34,20027,48744744.0,0.0,9.99,2.21
39,164,2722,物产金轮,2024-03-25,13.87,13.87,13.87,13.87,29808,41343709.87,0.0,9.99,1.26
40,164,600083,*ST博信,2024-03-25,11.89,12.45,12.45,10.19,1056025,1237100655.0,19.96,9.98,1.13
41,164,605178,时空科技,2024-03-25,17.64,19.5,19.5,17.61,61720,118356855.0,10.66,9.98,1.77
42,164,600198,大唐电信,2024-03-25,6.0,6.62,6.62,5.91,316119,205941783.0,11.79,9.97,0.6
43,164,600793,宜宾纸业,2024-03-25,10.23,11.36,11.36,10.23,35871,40241100.0,10.94,9.97,1.03
44,165,600165,*ST宁科,2024-03-25,3.31,3.31,3.31,2.81,732579,233315011.0,16.61,9.97,0.3
45,164,1896,豫能控股,2024-03-25,5.05,5.41,5.41,4.95,846049,451103334.49,9.35,9.96,0.49
46,164,600984,建设机械,2024-03-25,2.8,3.09,3.09,2.79,248144,74821023.0,10.68,9.96,0.28
47,164,600361,创新新材,2024-03-25,4.1,4.53,4.53,4.09,952933,420001424.0,10.68,9.95,0.41
48,164,603389,亚振家居,2024-03-25,6.17,6.2,6.2,5.37,387644,224418856.0,14.72,9.93,0.56
49,164,301022,海泰科,2024-03-25,22.29,24.6,24.73,22.15,58718,139269994.0,11.52,9.82,2.2
