,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,62,873570,坤博精工,2024-02-27,58.0,67.91,67.91,54.0,35535,214603336.71,26.63,30.0,15.67
1,42,873690,捷众科技,2024-02-27,13.37,17.3,17.3,13.12,58575,95393749.06,31.4,29.98,3.99
2,145,836699,海达尔,2024-02-27,16.02,19.38,19.38,16.02,65086,116856115.0,22.54,29.98,4.47
3,145,872351,华光源海,2024-02-27,7.32,9.2,9.23,7.3,159862,137589452.87,27.18,29.58,2.1
4,145,839493,并行科技,2024-02-27,47.86,56.61,59.97,47.48,44201,234718584.01,26.91,21.95,10.19
5,145,300739,明阳电路,2024-02-27,11.9,13.28,13.28,11.71,144989,184551891.0,14.23,20.4,2.25
6,145,301132,满坤科技,2024-02-27,20.69,25.02,25.02,20.45,60677,147658431.0,21.99,20.4,4.24
7,18,301577,美信科技,2024-02-27,53.89,64.92,64.92,53.45,54133,324943738.0,21.25,20.29,10.95
8,145,301022,海泰科,2024-02-27,21.11,23.44,23.44,21.06,22954,53543471.0,12.21,20.27,3.95
9,145,301226,祥明智能,2024-02-27,15.82,19.05,19.05,15.46,58925,100705772.0,22.66,20.27,3.21
10,145,300870,欧陆通,2024-02-27,36.18,43.9,43.9,36.14,46770,187957789.0,21.24,20.18,7.37
11,145,301138,华研精机,2024-02-27,24.95,30.1,30.1,24.08,117089,336842536.0,24.0,20.02,5.02
12,145,688325,赛微微电,2024-02-27,34.88,40.06,40.06,33.3,60804,223622060.0,20.25,20.01,6.68
13,145,301163,宏德股份,2024-02-27,26.45,26.45,26.45,26.44,40804,107927569.0,0.05,20.01,4.41
14,145,301183,东田微,2024-02-27,32.9,40.36,40.36,32.61,146322,536191232.0,23.04,20.01,6.73
15,145,300486,东杰智能,2024-02-27,7.14,7.92,7.92,6.95,941473,719101277.0,14.7,20.0,1.32
16,88,301517,陕西华达,2024-02-27,42.72,50.1,50.1,41.55,52725,239545955.0,20.48,20.0,8.35
17,145,301119,正强股份,2024-02-27,19.37,23.04,23.04,19.05,57380,127749987.0,20.78,20.0,3.84
18,145,301139,元道通信,2024-02-27,23.7,28.75,28.75,23.52,120696,314777634.0,21.83,19.99,4.79
19,145,301307,美利信,2024-02-27,23.39,28.27,28.27,23.2,113864,296422262.0,21.52,19.99,4.71
20,145,301000,肇民科技,2024-02-27,16.12,19.57,19.57,16.12,103651,196164638.0,21.15,19.99,3.26
21,145,831961,创远信科,2024-02-27,11.28,13.22,13.66,11.2,90587,111900517.98,22.04,18.46,2.06
22,145,833030,立方控股,2024-02-27,10.4,12.44,12.59,10.4,31858,36762006.66,20.7,17.58,1.86
23,105,873833,美心翼申,2024-02-27,10.34,11.95,12.39,10.13,40690,46942732.55,22.16,17.16,1.75
24,145,300017,网宿科技,2024-02-27,8.64,10.05,10.44,8.59,2383494,2331334177.0,21.34,15.92,1.38
25,145,872808,曙光数创,2024-02-27,41.4,48.85,48.9,41.23,99449,459657540.78,18.18,15.76,6.65
26,145,688244,永信至诚,2024-02-27,42.9,49.5,51.46,42.12,13370,61755593.0,21.78,15.44,6.62
27,145,833284,灵鸽科技,2024-02-27,8.76,10.17,10.79,8.71,61602,61117849.67,23.58,15.31,1.35
28,145,688595,芯海科技,2024-02-27,30.2,34.93,34.94,29.98,74884,243970036.0,16.37,15.28,4.63
29,84,836961,西磁科技,2024-02-27,19.71,22.67,24.81,19.01,56227,123986076.47,29.49,15.25,3.0
30,145,301106,骏成科技,2024-02-27,23.29,27.2,28.14,23.15,22221,80810923.0,21.14,15.21,3.59
31,145,301076,新瀚新材,2024-02-27,24.83,28.74,29.99,24.33,183805,515310138.0,22.67,15.1,3.77
32,145,688385,复旦微电,2024-02-27,30.0,34.7,35.3,29.68,242111,794717147.0,18.61,14.9,4.5
33,145,301133,金钟股份,2024-02-27,22.88,24.99,25.79,22.49,65703,161756090.0,15.1,14.32,3.13
34,145,831906,舜宇精工,2024-02-27,16.0,19.1,19.98,15.98,74422,136588091.93,23.87,13.96,2.34
35,12,870656,海昇药业,2024-02-27,15.52,17.82,18.88,15.52,43971,75302706.72,21.48,13.94,2.18
36,145,300013,*ST新宁,2024-02-27,2.78,3.23,3.41,2.74,660408,211533849.0,23.59,13.73,0.39
37,145,836247,华密新材,2024-02-27,17.7,20.57,22.32,17.19,90959,241600679.93,28.36,13.71,2.48
38,145,836871,派特尔,2024-02-27,6.69,7.54,8.28,6.55,33929,25885204.19,25.98,13.21,0.88
39,145,300280,紫天科技,2024-02-27,40.1,42.22,42.97,38.82,216759,882305641.0,11.11,13.01,4.86
40,36,871263,莱赛激光,2024-02-27,14.04,15.93,16.57,13.95,35408,55071563.87,18.54,12.74,1.8
