,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,147,833751,惠同新材,2024-02-29,8.81,11.89,11.89,8.71,108833,116541669.88,34.75,29.95,2.74
1,147,830974,凯大催化,2024-02-29,7.71,9.45,10.02,7.48,210029,183354590.38,32.94,22.57,1.74
2,147,300735,光弘科技,2024-02-29,16.76,20.52,20.52,16.74,955455,1806318295.0,22.16,20.28,3.46
3,147,688419,耐科装备,2024-02-29,22.3,26.82,26.82,22.3,36066,94614335.0,20.27,20.27,4.52
4,147,301020,密封科技,2024-02-29,14.41,17.76,17.76,14.41,31946,51980283.0,22.68,20.24,2.99
5,147,300731,科创新源,2024-02-29,14.28,16.76,16.76,13.98,202891,331390831.0,19.93,20.14,2.81
6,147,300152,新动力,2024-02-29,2.67,3.29,3.29,2.4,1767694,509745013.0,32.48,20.07,0.55
7,147,300471,厚普股份,2024-02-29,9.88,11.99,11.99,9.75,345005,388748177.0,22.42,20.02,2.0
8,147,300191,潜能恒信,2024-02-29,11.3,13.13,13.13,11.3,52615,66245288.0,16.73,20.02,2.19
9,147,300293,蓝英装备,2024-02-29,12.25,14.87,14.87,12.25,681256,985385881.0,21.15,20.02,2.48
10,147,688339,亿华通-U,2024-02-29,34.6,41.26,41.26,34.25,75542,284224080.0,20.39,20.01,6.88
11,147,688228,开普云,2024-02-29,49.5,60.47,60.47,49.05,42024,238136333.0,22.66,20.0,10.08
12,147,871396,常辅股份,2024-02-29,12.5,15.0,15.03,12.36,36556,49611811.58,21.36,20.0,2.5
13,147,300786,国林科技,2024-02-29,11.42,13.44,13.44,11.28,173734,219467980.0,19.29,20.0,2.24
14,147,300260,新莱应材,2024-02-29,24.0,27.97,27.97,24.0,183306,498967159.0,17.03,19.99,4.66
15,147,688260,昀冢科技,2024-02-29,15.5,18.97,18.97,15.23,132931,230443139.0,23.66,19.99,3.16
16,147,300766,每日互动,2024-02-29,11.7,13.81,13.81,11.7,603373,790086947.0,18.33,19.98,2.3
17,147,301125,腾亚精工,2024-02-29,12.1,14.17,14.17,12.1,60707,82909710.0,17.53,19.98,2.36
18,147,300637,扬帆新材,2024-02-29,6.61,8.0,8.0,6.61,495297,377532391.0,20.84,19.94,1.33
19,59,688652,京仪装备,2024-02-29,41.01,48.94,49.56,41.01,52742,249035143.0,20.7,18.5,7.64
20,147,300576,容大感光,2024-02-29,27.69,33.0,33.52,27.61,329104,1239728403.0,21.15,18.11,5.06
21,147,300469,信息发展,2024-02-29,9.18,10.92,11.08,9.18,225250,227870457.0,20.47,17.67,1.64
22,147,300405,科隆股份,2024-02-29,5.36,6.24,6.25,5.25,536101,310217941.0,18.76,17.07,0.91
23,147,300990,同飞股份,2024-02-29,30.68,36.79,37.61,30.65,90481,315557651.0,22.12,16.94,5.33
24,147,688697,纽威数控,2024-02-29,18.68,21.71,21.73,18.68,107165,215167483.0,16.42,16.91,3.14
25,147,838924,DR广脉科,2024-02-29,7.43,8.35,8.95,7.43,40760,44452757.84,21.23,16.62,1.19
26,147,688385,复旦微电,2024-02-29,31.84,37.13,37.96,31.78,339632,1210559798.0,19.41,16.61,5.29
27,147,873576,天力复合,2024-02-29,21.5,24.6,25.36,21.27,47786,112999734.1,19.31,16.15,3.42
28,147,832662,XD方盛股,2024-02-29,13.55,15.94,16.76,13.08,92902,141947536.06,26.8,16.1,2.21
29,147,300423,昇辉科技,2024-02-29,6.8,8.21,8.5,6.42,617398,457102594.0,29.38,15.96,1.13
30,147,300985,致远新能,2024-02-29,26.88,31.78,32.0,26.88,73940,220986796.0,18.65,15.73,4.32
31,147,300757,罗博特科,2024-02-29,74.2,81.89,85.0,74.0,107306,850493845.0,15.49,15.32,10.88
32,147,300801,泰和科技,2024-02-29,12.64,14.61,15.24,12.6,80730,116785953.0,20.84,15.31,1.94
33,147,301029,怡合达,2024-02-29,21.0,24.63,25.7,20.94,240651,564819984.0,22.27,15.26,3.26
34,147,300943,春晖智控,2024-02-29,9.58,11.2,11.28,9.58,99732,106786302.0,17.49,15.23,1.48
35,147,300540,蜀道装备,2024-02-29,20.7,23.46,23.88,20.01,71860,159264809.0,19.0,15.17,3.09
36,147,688582,芯动联科,2024-02-29,28.47,32.05,32.1,28.43,57075,177083686.0,13.17,15.0,4.18
37,147,300780,德恩精工,2024-02-29,15.9,18.48,19.05,15.85,227151,394650572.0,19.84,14.57,2.35
