002202,金风科技
002531,天顺风能
601218,吉鑫科技
688663,新风光
300443,金雷股份
002487,大金重工
301155,海力风电
300185,通裕重工
300129,泰胜风能
300772,运达股份
601615,明阳智能
603985,恒润股份
688349,三一重能
688676,金盘科技
300850,新强联
300443,金雷股份
