股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301571,N国科天,35.32,217.06,24.18,245542,940392138.92,78.64,72.03,55.24,-,44.0,35.24,42.0,11.14,-0.73
300461,田中精机,20.32,20.02,3.39,105478,204369422.12,20.32,12.9,-64.13,0.89,20.32,16.88,16.94,16.93,0.0
301316,慧博云通,18.29,20.01,3.05,170065,300638084.32,18.96,7.0,122.45,0.72,18.29,15.4,15.4,15.24,0.0
301326,捷邦科技,34.2,20.0,5.7,69803,232579581.73,9.4,25.97,-121.55,4.99,34.2,31.52,31.52,28.5,0.0
300469,信息发展,13.5,20.0,2.25,358519,456985520.26,20.89,15.23,-35.37,2.28,13.5,11.15,11.16,11.25,0.0
300438,鹏辉能源,19.69,19.99,3.28,317925,594995231.06,20.48,7.87,151.48,5.67,19.69,16.33,16.33,16.41,0.0
300949,奥雅股份,35.66,19.99,5.94,53390,171037405.25,19.45,31.4,-13.98,5.01,35.66,29.88,30.59,29.72,0.0
300421,力星股份,10.39,19.98,1.73,401014,386037500.63,21.59,17.41,43.08,4.0,10.39,8.52,8.52,8.66,0.0
831627,力王股份,9.34,17.78,1.41,63291,56755215.78,22.19,23.6,30.53,8.64,9.5,7.74,7.74,7.93,-0.85
300125,ST聆达,4.22,17.22,0.62,481459,181803171.76,24.44,18.14,-6.59,1.18,4.31,3.43,3.52,3.6,-0.94
301366,一博科技,32.87,15.9,4.51,173404,559758622.58,21.23,31.69,74.75,3.05,34.03,28.01,28.06,28.36,0.15
300241,瑞丰光电,5.13,15.8,0.7,2015096,1015258260.09,23.02,35.24,116.72,3.33,5.32,4.3,4.31,4.43,0.2
300718,长盛轴承,17.29,13.38,2.04,568351,998908431.92,14.62,29.32,24.73,6.18,18.3,16.07,17.31,15.25,-0.97
300787,海能实业,11.85,13.07,1.37,143315,164723860.37,17.94,8.87,46.94,2.53,12.33,10.45,10.48,10.48,-0.17
300536,*ST农尚,6.5,13.04,0.75,116589,72503424.0,18.09,3.98,35.45,1.41,6.68,5.64,5.75,5.75,-0.15
300073,当升科技,30.67,12.97,3.52,378707,1115718856.08,15.32,7.49,35.18,6.27,31.07,26.91,27.09,27.15,0.07
300061,旗天科技,8.06,11.33,0.82,2091088,1628639969.81,23.2,33.7,-179.96,1.98,8.61,6.93,7.11,7.24,1.9
300890,翔丰华,25.9,10.97,2.56,109737,278759813.86,14.44,11.27,37.04,5.22,26.5,23.13,23.39,23.34,-0.04
002713,东易日盛,2.83,10.12,0.26,167192,46519955.16,8.17,4.12,-2.56,0.5,2.83,2.62,2.62,2.57,0.0
300726,宏达电子,24.14,10.08,2.21,198029,468962567.34,14.32,9.27,31.67,3.04,24.89,21.75,21.96,21.93,0.54
000820,神雾节能,2.63,10.04,0.24,92389,24046430.0,10.04,3.21,-135.19,0.42,2.63,2.39,2.4,2.39,0.0
000062,深圳华强,14.03,10.04,1.28,232121,324884740.58,1.96,2.22,63.91,0.96,14.03,13.78,14.0,12.75,0.0
600650,锦江在线,12.72,10.03,1.16,471219,582709534.0,12.02,12.07,44.6,1.26,12.72,11.33,11.33,11.56,0.0
601921,浙版传媒,10.53,10.03,0.96,1394367,1462652217.0,4.49,33.02,23.1,1.81,10.53,10.1,10.53,9.57,0.0
002631,德尔未来,4.06,10.03,0.37,235247,92691563.52,11.11,3.59,-31.08,5.56,4.06,3.65,3.7,3.69,0.0
603666,亿嘉和,16.46,10.03,1.5,257418,414504769.0,12.97,12.47,-24.66,5.17,16.46,14.52,14.76,14.96,0.0
605177,东亚药业,21.18,10.03,1.93,35583,73207736.0,11.22,3.1,25.28,5.12,21.18,19.02,19.27,19.25,0.0
002201,正威新材,4.5,10.02,0.41,129272,57135131.91,9.54,1.99,82.46,3.43,4.5,4.11,4.18,4.09,0.0
002829,星网宇达,21.2,10.02,1.93,292521,579445503.63,13.86,20.4,-88.53,1.01,21.2,18.53,18.99,19.27,0.0
002577,雷柏科技,14.5,10.02,1.32,195329,272274098.39,11.15,6.91,95.76,0.93,14.5,13.03,13.16,13.18,0.0
603990,麦迪科技,7.69,10.01,0.7,149120,110346371.0,10.59,4.87,-15.43,2.58,7.69,6.95,6.99,6.99,0.0
603980,吉华集团,3.63,10.0,0.33,248177,89236274.0,10.3,3.67,5.76,9.39,3.63,3.29,3.32,3.3,0.0
002691,冀凯股份,4.73,10.0,0.43,77150,35134294.0,11.63,2.3,153.68,2.71,4.73,4.23,4.32,4.3,0.0
002642,荣联科技,6.49,10.0,0.59,661561,413308263.76,11.36,10.94,185.24,1.54,6.49,5.82,5.86,5.9,0.0
000020,深华发Ａ,10.56,10.0,0.96,36418,37805656.56,10.94,2.01,138.81,1.52,10.56,9.51,9.6,9.6,0.0
001298,好上好,27.84,10.0,2.53,428493,1170796819.26,13.0,40.73,302.64,1.78,27.84,24.55,24.55,25.31,0.0
600611,大众交通,10.13,9.99,0.92,4545755,4348168991.0,12.92,29.08,326.41,1.29,10.13,8.94,9.05,9.21,0.0
603958,哈森股份,8.59,9.99,0.78,64504,53207697.0,11.01,2.94,95.57,2.25,8.59,7.73,7.76,7.81,0.0
002600,领益智造,7.16,9.98,0.65,3160917,2212058260.02,11.06,4.59,27.21,2.84,7.16,6.44,6.49,6.51,0.0
603663,三祥新材,13.77,9.98,1.25,202431,273387959.0,11.34,4.79,75.6,4.44,13.77,12.35,12.35,12.52,0.0
