股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301607,N富特,55.09,293.5,41.09,174982,887182900.09,99.07,78.23,52.6,-,59.67,45.8,45.91,14.0,-1.41
301292,海科新源,13.78,20.03,2.3,54458,70952072.0,20.64,6.42,-13.91,6.03,13.78,11.41,11.48,11.48,0.0
300473,德尔股份,19.97,20.01,3.33,214382,406076024.85,21.69,14.3,82.41,2.76,19.97,16.36,16.36,16.64,0.0
300340,科恒股份,8.7,20.0,1.45,212211,177165848.68,20.0,11.32,-19.77,2.95,8.7,7.25,7.28,7.25,0.0
301017,漱玉平民,11.65,19.98,1.94,171648,197230829.56,19.05,7.05,97.59,9.1,11.65,9.8,9.8,9.71,0.0
300382,斯莱克,7.17,18.12,1.1,754528,520744198.08,19.77,12.01,127.83,7.72,7.28,6.08,6.08,6.07,0.14
300068,南都电源,13.13,17.76,1.98,2648378,3341420039.47,20.0,31.91,30.93,5.0,13.38,11.15,11.51,11.15,1.31
300905,宝丽迪,25.16,16.59,3.58,177160,433080183.6,21.5,14.37,40.03,7.2,25.9,21.26,21.54,21.58,-2.86
831627,力王股份,11.9,11.95,1.27,105495,124077497.16,27.09,39.34,38.3,1.72,13.0,10.12,10.34,10.63,0.34
301020,密封科技,18.19,10.44,1.72,36750,63235034.38,16.88,2.51,28.96,3.09,18.88,16.1,16.38,16.47,2.19
600156,华升股份,3.7,10.12,0.34,250247,88824247.0,11.61,6.22,-29.03,1.32,3.7,3.31,3.33,3.36,0.0
000627,天茂集团,2.18,10.1,0.2,1706410,366605536.39,8.08,3.75,-14.75,2.52,2.18,2.02,2.02,1.98,0.0
600829,人民同泰,5.89,10.09,0.54,176034,102489337.0,10.84,3.04,12.63,6.22,5.89,5.31,5.31,5.35,0.0
600730,中国高科,4.8,10.09,0.44,424428,196093521.0,11.01,7.23,64.67,2.34,4.8,4.32,4.35,4.36,0.0
002388,新亚制程,5.13,10.09,0.47,46364,23784732.0,0.0,0.93,130.74,0.17,5.13,5.13,5.13,4.66,0.0
600550,保变电气,5.91,10.06,0.54,1095338,639128229.0,5.77,5.95,238.82,10.3,5.91,5.6,5.91,5.37,0.0
002520,日发精机,4.49,10.05,0.41,272760,121017330.97,4.41,4.23,-76.8,2.72,4.49,4.31,4.4,4.08,0.0
603823,百合花,9.98,10.03,0.91,174657,170310341.0,9.04,4.25,20.79,6.86,9.98,9.16,9.33,9.07,0.0
603212,赛伍技术,10.42,10.03,0.95,61715,63678702.0,8.66,1.41,-147.17,1.23,10.42,9.6,9.6,9.47,0.0
603883,老百姓,14.81,10.03,1.35,365816,539477915.0,1.71,4.83,11.2,1.17,14.81,14.58,14.68,13.46,0.0
001216,华瓷股份,12.63,10.02,1.15,49977,61301846.57,10.71,7.94,16.14,2.4,12.63,11.4,11.42,11.48,0.0
605218,伟时电子,22.41,10.01,2.04,381189,849247196.0,4.91,17.91,123.48,7.91,22.41,21.41,22.41,20.37,0.0
002989,中天精装,16.49,10.01,1.5,49870,79769684.92,10.61,3.01,-32.87,6.16,16.49,14.9,14.9,14.99,0.0
605266,健之佳,20.9,10.0,1.9,117174,241776468.0,9.89,8.33,26.05,6.49,20.9,19.02,19.19,19.0,0.0
603306,华懋科技,21.12,10.0,1.92,411772,852808628.0,8.91,12.63,26.02,5.37,21.12,19.41,21.12,19.2,0.0
601515,东峰集团,2.75,10.0,0.25,729742,191966406.0,10.0,3.96,-19.48,5.28,2.75,2.5,2.6,2.5,0.0
600152,维科技术,6.16,10.0,0.56,552995,328569884.0,8.75,10.45,-222.75,4.77,6.16,5.67,5.8,5.6,0.0
000058,深 赛 格,7.15,10.0,0.65,287421,202213777.17,7.23,2.92,86.42,0.98,7.15,6.68,7.01,6.5,0.0
003015,日久光电,13.76,9.99,1.25,735275,951220706.57,15.91,30.01,58.45,1.82,13.76,11.77,12.04,12.51,0.0
000020,深华发Ａ,13.1,9.99,1.19,288992,368840477.3,10.41,15.95,184.46,2.5,13.1,11.86,12.0,11.91,0.0
600272,开开实业,10.13,9.99,0.92,321153,322239325.0,11.07,20.07,39.69,6.09,10.13,9.11,9.16,9.21,0.0
000504,南华生物,7.93,9.99,0.72,267559,205060368.01,13.73,8.61,-155.91,1.92,7.93,6.94,7.05,7.21,0.0
002805,丰元股份,11.35,9.98,1.03,211407,233377421.3,8.24,7.58,-19.69,2.09,11.35,10.5,11.0,10.32,0.0
603626,科森科技,10.92,9.97,0.99,1232375,1337218234.0,5.24,22.21,-18.86,4.01,10.92,10.4,10.92,9.93,0.0
002387,维信诺,7.28,9.97,0.66,498481,337666504.38,14.35,3.6,-4.3,1.75,7.28,6.33,6.62,6.62,0.0
605100,华丰股份,11.92,9.96,1.08,47417,55741222.0,11.9,2.79,21.76,4.55,11.92,10.63,10.83,10.84,0.0
000505,京粮控股,5.63,9.96,0.51,218130,121370030.64,10.55,3.45,85.06,4.46,5.63,5.09,5.11,5.12,0.0
603978,深圳新星,10.93,9.96,0.99,76645,82063075.0,9.05,4.48,-16.3,2.42,10.93,10.03,10.1,9.94,0.0
002786,银宝山新,7.52,9.94,0.68,361754,263940451.0,10.96,7.32,-25.98,4.67,7.52,6.77,6.81,6.84,0.0
002418,康盛股份,2.11,9.9,0.19,529841,108952866.6,11.46,4.66,1103.03,3.24,2.11,1.89,1.91,1.92,0.0
