股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301618,N长联,381.0,1703.98,359.88,147219,2120107438.99,1463.07,91.38,273.66,-,408.0,99.0,99.0,21.12,0.03
301551,C无线,181.0,257.42,130.36,310159,2722492704.83,451.11,87.39,287.71,1.05,280.0,51.56,59.0,50.64,1.69
688615,C合合,245.01,95.99,120.0,119374,2257210428.0,131.29,63.51,55.5,1.11,300.01,135.88,145.83,125.01,0.0
920008,成电光信,22.88,30.0,5.28,86983,181725313.2,25.45,36.44,26.43,2.34,22.88,18.4,18.8,17.6,0.0
872953,国子软件,19.24,30.0,4.44,83241,153108274.89,18.45,32.08,75.59,2.83,19.24,16.51,16.58,14.8,0.0
835368,连城数控,30.94,30.0,7.14,110751,323609478.01,17.02,8.69,11.24,3.87,30.94,26.89,27.22,23.8,0.0
832876,慧为智能,14.17,30.0,3.27,93855,120617042.02,27.71,24.55,124.64,1.6,14.17,11.15,11.85,10.9,0.0
832171,志晟信息,10.53,30.0,2.43,139705,140510529.06,15.43,20.76,-32.64,2.53,10.53,9.28,9.28,8.1,0.0
831370,新安洁,2.73,30.0,0.63,269559,70313033.9,23.81,10.08,-22.91,8.87,2.73,2.23,2.25,2.1,0.0
837592,华信永道,42.99,30.0,9.92,28844,123835116.27,6.02,7.55,-53.43,0.33,42.99,41.0,42.99,33.07,0.0
920016,中草香料,28.35,29.99,6.54,96642,248480219.06,25.86,61.83,41.25,1.1,28.35,22.71,22.75,21.81,0.0
872808,曙光数创,49.38,29.98,11.39,77412,353768964.55,22.03,3.98,-868.94,4.49,49.38,41.01,44.5,37.99,0.0
833030,立方控股,15.35,29.97,3.54,125320,178523060.23,25.32,49.53,-23.7,2.91,15.35,12.36,12.36,11.81,0.0
430090,同辉信息,4.9,29.97,1.13,367999,177927610.77,10.61,21.46,-51.2,4.57,4.9,4.5,4.8,3.77,0.0
830799,艾融软件,17.78,29.97,4.1,187508,320575106.81,13.01,15.53,89.5,1.55,17.78,16.0,16.5,13.68,0.0
836239,长虹能源,25.37,29.97,5.85,67408,159452012.03,23.92,13.56,19.11,3.87,25.37,20.7,22.1,19.52,0.0
832802,保丽洁,11.41,29.95,2.63,53184,56581602.17,26.31,33.5,42.56,5.24,11.41,9.1,9.9,8.78,0.0
835185,贝特瑞,21.61,29.95,4.98,149756,296303216.0,24.11,1.36,24.48,6.11,21.61,17.6,17.6,16.63,0.0
836077,吉林碳谷,11.76,29.94,2.71,100280,107021806.19,22.54,3.16,50.79,4.08,11.76,9.72,9.82,9.05,0.09
835184,国源科技,8.29,29.94,1.91,111889,84218083.06,26.49,12.84,61.09,6.3,8.29,6.6,6.83,6.38,0.0
839680,广道数字,16.19,29.94,3.73,87334,130220452.77,24.48,18.62,-380.75,5.04,16.19,13.14,13.14,12.46,0.0
873223,荣亿精密,5.73,29.93,1.32,148853,76969069.91,25.17,18.57,-36.11,2.63,5.73,4.62,4.66,4.41,0.0
871634,新威凌,13.85,29.92,3.19,51912,63130529.67,27.67,15.79,29.87,4.73,13.85,10.9,11.6,10.66,0.0
