股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
603091,N众鑫,43.57,64.42,17.07,103262,456860915.0,20.08,51.53,16.3,-,47.2,41.88,46.6,26.5,-0.07
301378,通达海,23.75,20.01,3.96,44665,101143359.15,21.37,10.18,-31.32,1.9,23.75,19.52,19.69,19.79,0.0
832876,慧为智能,10.09,17.19,1.48,58356,58043359.87,27.18,15.3,88.75,21.23,10.99,8.65,8.78,8.61,-1.66
300311,任子行,3.73,16.2,0.52,873248,323556932.08,20.25,16.25,-12.95,11.37,3.85,3.2,3.23,3.21,0.54
300925,法本信息,14.37,13.78,1.74,643891,895033187.13,17.02,20.21,41.65,2.44,14.85,12.7,12.7,12.63,-0.42
300085,银之杰,11.64,13.45,1.38,1254506,1502982767.34,9.75,19.76,-82.21,35.38,12.31,11.31,11.59,10.26,0.0
300560,中富通,12.52,12.09,1.35,290050,360124902.0,19.16,15.51,129.48,7.26,13.38,11.24,11.24,11.17,0.16
300506,*ST名家,2.11,11.05,0.21,261866,54483115.84,18.95,4.54,-51.49,6.55,2.25,1.89,1.9,1.9,0.48
300746,汉嘉设计,12.61,10.52,1.2,383610,472752024.8,15.69,17.29,382.58,3.69,13.3,11.51,11.51,11.41,0.64
600130,波导股份,3.69,10.15,0.34,432517,156798000.0,8.36,5.77,232.51,8.73,3.69,3.41,3.41,3.35,0.0
002148,北纬科技,5.01,10.11,0.46,327148,159780248.47,10.11,7.28,132.52,9.16,5.01,4.55,4.57,4.55,0.0
002369,卓翼科技,4.47,10.1,0.41,511628,223751138.61,10.34,9.04,-14.65,3.07,4.47,4.05,4.07,4.06,0.0
002313,日海智能,6.55,10.08,0.6,117696,75231785.55,9.24,3.14,-32.25,6.51,6.55,6.0,6.1,5.95,0.0
600203,福日电子,6.45,10.07,0.59,339061,216360019.0,10.07,5.72,-20.45,5.94,6.45,5.86,5.87,5.86,0.0
600658,电子城,4.38,10.05,0.4,1256108,535516461.0,12.31,11.23,-50.56,14.83,4.38,3.89,4.0,3.98,0.0
000158,常山北明,10.75,10.03,0.98,2303773,2430819199.58,7.27,14.51,-35.27,1.94,10.75,10.04,10.18,9.77,0.0
000948,南天信息,18.54,10.03,1.69,201054,367776641.64,3.68,5.21,143.91,0.92,18.54,17.92,17.92,16.85,0.0
605398,新炬网络,16.57,10.03,1.51,25467,41926126.0,10.03,1.57,72.95,2.96,16.57,15.06,15.06,15.06,0.0
000004,国华网安,14.6,10.02,1.33,16859,24614140.0,0.0,1.33,-50.85,0.32,14.6,14.6,14.6,13.27,0.0
002693,双成药业,9.23,10.01,0.84,35789,33033247.0,0.0,0.87,-112.93,4.7,9.23,9.23,9.23,8.39,0.0
