股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
837006,晟楠科技,15.05,29.97,3.47,133867,195665805.09,22.19,41.67,82.87,2.89,15.05,12.48,12.5,11.58,0.0
835857,百甲科技,4.97,29.77,1.14,197006,93112573.19,27.42,16.95,64.25,3.98,4.97,3.92,3.98,3.83,0.0
830799,艾融软件,35.02,28.09,7.68,240357,715381804.99,36.94,19.91,176.27,1.36,35.5,25.4,29.0,27.34,0.63
835438,戈碧迦,16.58,22.54,3.05,115491,177290462.81,34.15,15.31,24.45,1.54,17.5,12.88,13.52,13.53,-0.42
838971,天马新材,16.68,21.22,2.92,169931,262380809.89,28.71,20.07,58.21,3.66,17.85,13.9,14.5,13.76,-0.42
300489,光智科技,27.34,20.02,4.56,4874,13324969.2,0.0,0.36,-53.15,0.21,27.34,27.34,27.34,22.78,0.0
300865,大宏立,19.79,20.01,3.3,46579,86896869.5,19.95,6.88,85.9,1.62,19.79,16.5,16.96,16.49,0.0
300674,宇信科技,22.43,20.01,3.74,1543470,3264437164.19,14.34,21.95,48.45,2.05,22.43,19.75,21.68,18.69,0.0
300339,润和软件,60.46,20.01,10.08,2422483,12839558381.69,32.67,31.15,284.03,2.1,60.46,44.0,51.3,50.38,0.0
300929,华骐环保,9.54,20.0,1.59,210331,191126516.99,17.23,17.08,-55.82,5.16,9.54,8.17,8.29,7.95,0.0
300588,熙菱信息,15.12,20.0,2.52,272027,379434525.17,19.76,20.35,-68.53,1.64,15.12,12.63,12.85,12.6,0.0
300355,蒙草生态,5.34,20.0,0.89,5528204,2904593812.06,8.09,40.47,169.42,2.43,5.34,4.98,5.34,4.45,0.0
300114,中航电测,69.67,20.0,11.61,662617,4539773028.62,10.11,11.22,244.94,1.83,69.67,63.8,63.8,58.06,0.0
301551,无线传媒,82.34,19.99,13.72,156448,1235627326.43,16.55,44.08,130.88,0.99,82.34,70.98,71.0,68.62,0.0
688232,新点软件,37.69,19.99,6.28,77296,266444882.0,20.28,7.8,-262.78,1.39,37.69,31.32,32.5,31.41,0.0
301357,北方长龙,35.59,19.99,5.93,59849,207552980.17,11.36,25.15,-408.39,1.31,35.59,32.22,32.6,29.66,0.0
300290,荣科科技,20.89,19.99,3.48,1070383,2100055466.94,15.51,16.75,-1660.83,1.29,20.89,18.19,18.24,17.41,0.0
300337,银邦股份,17.11,19.99,2.85,1399561,2188862714.75,20.13,19.67,84.59,1.34,17.11,14.24,14.44,14.26,0.0
300120,经纬辉开,7.63,19.97,1.27,266001,202958816.41,0.0,5.01,45.48,0.45,7.63,7.63,7.63,6.36,0.0
300621,维业股份,10.1,19.95,1.68,143609,138348111.64,17.34,7.32,106.12,2.03,10.1,8.64,8.7,8.42,0.0
831370,新安洁,3.73,19.94,0.62,302376,107527110.96,19.29,11.31,-31.31,1.17,3.88,3.28,3.35,3.11,-0.53
300427,红相股份,9.64,19.75,1.59,1529681,1367933582.38,28.2,37.38,234.74,3.45,9.66,7.39,7.39,8.05,-0.1
300735,光弘科技,33.48,19.32,5.42,994795,3082034005.72,21.99,13.14,129.92,1.52,33.67,27.5,28.2,28.06,0.21
688252,天德钰,24.91,18.68,3.92,214450,495532796.0,17.68,11.76,50.45,2.14,24.92,21.21,22.02,20.99,0.85
300077,国民技术,22.64,18.22,3.49,2314581,4784481973.86,26.37,40.89,-49.28,2.25,22.98,17.93,18.05,19.15,-0.79
301183,东田微,53.79,17.96,8.19,110818,558436283.25,19.47,24.04,88.02,1.4,54.68,45.8,46.3,45.6,-0.13
300581,晨曦航空,10.77,17.45,1.6,534370,565064566.17,15.7,9.71,-116.71,2.05,11.0,9.56,9.56,9.17,-0.28
300810,中科海讯,21.75,16.37,3.06,162784,355271373.05,18.35,14.28,-22.25,3.14,22.43,19.0,19.0,18.69,-0.41
301032,新柴股份,12.96,16.03,1.79,476141,536429684.76,25.16,30.01,42.55,4.14,13.36,10.55,10.77,11.17,0.47
920008,成电光信,39.14,15.87,5.36,58994,227088698.65,28.27,24.71,46.22,1.07,42.15,32.6,33.5,33.78,0.57
300663,科蓝软件,26.02,15.85,3.56,1645773,3900479584.29,21.5,39.67,-1773.33,2.01,26.86,22.03,23.88,22.46,-0.61
300972,万辰集团,55.0,15.04,7.19,47628,243270956.67,17.61,3.07,5281.46,0.94,55.53,47.11,47.11,47.81,-0.34
832876,慧为智能,18.66,14.97,2.43,53721,90833091.26,27.42,14.05,164.13,0.95,19.6,15.15,16.51,16.23,0.21
836149,旭杰科技,8.53,14.96,1.11,82593,68347829.61,20.75,17.25,32.83,1.45,8.98,7.44,7.64,7.42,0.95
300036,超图软件,19.72,14.78,2.54,349202,635912177.01,17.0,7.99,143.31,0.98,19.85,16.93,17.25,17.18,-0.2
300722,新余国科,31.66,14.71,4.06,237866,731651823.05,14.02,8.59,100.28,1.51,32.5,28.63,29.48,27.6,-0.06
688372,伟测科技,59.6,14.51,7.55,37952,212430247.0,15.98,4.89,312.46,1.17,60.5,52.18,53.5,52.05,-0.47
871642,通易航天,10.0,14.42,1.26,108910,109991702.69,19.79,10.81,-76.73,1.32,10.94,9.21,9.27,8.74,0.4
837592,华信永道,53.18,13.9,6.49,77471,371929501.44,31.42,20.29,-66.1,1.3,56.91,42.24,45.99,46.69,-2.22
301236,软通动力,66.24,13.87,8.07,1084821,6613212989.6,22.64,15.95,-204.51,1.24,67.79,54.62,58.0,58.17,0.05
300493,润欣科技,17.68,13.84,2.15,792543,1317448275.91,15.65,15.82,178.97,1.47,18.0,15.57,15.62,15.53,0.45
300709,精研科技,49.01,13.82,5.95,345140,1586681444.92,21.74,23.18,77.01,1.25,50.86,41.5,42.53,43.06,-1.15
872541,铁大科技,7.72,13.7,0.93,64930,47607164.39,16.35,7.21,34.09,0.92,7.89,6.78,6.83,6.79,0.26
300085,银之杰,36.35,13.59,4.35,1494827,5069123918.57,24.13,23.55,-256.73,2.09,37.8,30.08,30.98,32.0,0.41
300553,集智股份,25.63,13.51,3.05,31514,75357586.8,16.12,5.95,135.24,1.16,25.8,22.16,22.83,22.58,2.07
688629,华丰科技,28.78,13.44,3.41,156642,427736401.0,14.31,9.51,-370.04,1.07,29.29,25.66,25.8,25.37,-0.45
835174,五新隧装,21.25,13.03,2.45,38993,79422711.2,21.38,4.5,13.74,1.26,22.47,18.45,18.98,18.8,-0.79
836239,长虹能源,31.7,12.69,3.57,58578,184234849.64,17.92,11.78,23.88,0.98,33.54,28.5,29.0,28.13,0.0
300922,天秦装备,16.07,12.61,1.8,156622,249013881.2,11.42,13.61,79.16,1.8,16.33,14.7,14.7,14.27,-0.19
300256,星星科技,3.4,12.58,0.38,1913032,623917319.66,16.56,11.64,-49.57,1.09,3.5,3.0,3.06,3.02,-0.58
300563,神宇股份,53.77,12.56,6.0,354378,1845615476.03,19.87,28.8,83.49,1.37,56.66,47.17,48.58,47.77,-1.74
837242,建邦科技,19.35,12.5,2.15,15012,27693936.55,14.42,4.24,16.06,1.06,19.69,17.21,17.21,17.2,0.47
300197,节能铁汉,2.01,12.29,0.22,2486520,502693255.69,13.41,8.39,-7.25,1.41,2.15,1.91,1.94,1.79,0.0
301098,金埔园林,9.12,12.18,0.99,177302,156803349.22,11.81,14.71,30.53,2.31,9.37,8.41,8.52,8.13,-0.22
872808,曙光数创,53.04,12.14,5.74,48166,242870417.45,18.39,2.47,-933.34,0.81,55.0,46.3,48.18,47.3,-0.88
688018,乐鑫科技,132.5,12.01,14.21,39454,500215766.0,12.23,3.52,49.02,1.34,135.48,121.01,121.01,118.29,-0.38
300227,光韵达,7.74,12.01,0.83,390642,292370966.37,15.48,9.47,143.39,1.06,7.98,6.91,7.04,6.91,-0.39
688631,莱斯信息,87.15,11.97,9.32,60914,503132108.0,17.41,9.95,-1306.56,1.04,89.58,76.03,77.8,77.83,-0.55
300061,旗天科技,13.66,11.88,1.45,1160506,1483274518.75,22.69,18.7,-304.99,1.04,14.27,11.5,11.95,12.21,-0.65
