股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301586,N佳力奇,62.29,244.33,44.2,155065,966611653.73,53.4,78.82,41.99,-,68.16,58.5,60.01,18.09,0.31
301011,华立科技,17.88,20.0,2.98,169456,278977103.41,20.0,11.78,36.43,2.33,17.88,14.9,15.52,14.9,0.0
301571,国科天成,46.93,19.99,7.82,109733,494394857.99,21.04,32.19,73.4,0.5,46.93,38.7,38.7,39.11,0.0
301138,华研精机,25.03,19.99,4.17,60793,146226146.45,19.8,20.26,44.82,7.75,25.03,20.9,21.02,20.86,0.0
300562,乐心医疗,11.9,19.96,1.98,499490,529843383.52,25.2,31.22,37.03,2.35,11.9,9.4,9.8,9.92,0.0
300817,双飞集团,11.36,19.96,1.89,170195,182965584.44,18.69,13.7,36.41,1.11,11.36,9.59,9.59,9.47,0.0
300816,艾可蓝,19.8,17.93,3.01,74986,145186229.6,16.32,15.5,22.15,10.35,20.15,17.41,17.76,16.79,-0.65
831906,舜宇精工,11.5,16.63,1.64,46158,52586191.59,24.14,13.91,46.12,10.49,12.28,9.9,10.0,9.86,-0.26
688251,井松智能,14.91,15.14,1.96,65771,96301050.0,18.84,12.63,25.06,3.0,15.54,13.1,13.34,12.95,-0.33
300310,宜通世纪,4.64,14.57,0.59,2277677,1064955241.97,21.23,32.93,57.02,3.03,4.86,4.0,4.0,4.05,0.0
300328,宜安科技,6.55,13.91,0.8,1425267,941601926.18,18.09,20.77,991.49,1.45,6.9,5.86,5.88,5.75,0.0
300365,恒华科技,5.01,12.84,0.57,807894,410457023.11,21.85,16.7,238.01,7.59,5.33,4.36,4.41,4.44,-0.2
688163,赛伦生物,14.87,12.14,1.61,51896,77211849.0,17.95,11.7,24.9,8.0,15.88,13.5,13.7,13.26,-0.13
300150,世纪瑞尔,2.89,11.58,0.3,567791,160868755.82,12.74,11.03,49.57,2.0,3.01,2.68,2.68,2.59,0.0
688377,迪威尔,12.79,11.31,1.3,73412,91060889.0,15.14,3.77,22.06,4.6,13.24,11.5,11.68,11.49,-0.47
002607,中公教育,1.82,10.3,0.17,6096792,1069351468.08,12.73,12.53,33.89,1.74,1.82,1.61,1.63,1.65,0.0
600936,广西广电,2.16,10.2,0.2,402063,85193754.0,11.73,2.41,-5.17,6.38,2.16,1.93,1.96,1.96,0.0
002345,潮宏基,4.48,10.07,0.41,250531,109547255.86,7.13,2.89,8.67,3.82,4.48,4.19,4.28,4.07,0.0
000633,合金投资,4.59,10.07,0.42,620296,277342105.46,8.63,16.11,278.37,7.27,4.59,4.23,4.31,4.17,0.0
603626,科森科技,6.78,10.06,0.62,823696,550530030.0,8.28,14.84,-11.71,1.99,6.78,6.27,6.27,6.16,0.0
