股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301522,N上大,76.69,1014.68,69.81,533288,4553139233.4,582.56,75.48,155.77,-,102.0,61.92,61.92,6.88,0.84
833781,瑞奇智造,6.76,30.0,1.56,208758,132791840.74,32.12,22.5,35.77,5.27,6.76,5.09,5.13,5.2,0.0
833943,优机股份,11.75,29.98,2.71,100683,107858518.74,32.41,24.44,23.74,5.5,11.75,8.82,8.91,9.04,0.0
833873,中设咨询,5.47,29.93,1.26,509723,267335524.44,27.08,46.69,-11.01,2.89,5.47,4.33,4.37,4.21,0.0
836260,中寰股份,8.66,25.33,1.75,142984,114137911.77,30.39,34.48,21.08,6.58,8.9,6.8,6.84,6.91,1.52
300440,运达科技,7.72,20.06,1.29,661806,478113873.17,22.08,14.97,118.27,4.05,7.72,6.3,6.31,6.43,0.0
300348,长亮科技,16.9,20.03,2.82,1457512,2371065050.57,23.79,23.29,3703.09,1.37,16.9,13.55,13.65,14.08,0.0
301172,君逸数码,35.32,20.01,5.89,215851,732758228.91,21.24,30.72,101.14,5.37,35.32,29.07,29.07,29.43,0.0
300865,大宏立,28.5,20.0,4.75,49683,140315351.5,5.01,7.33,123.71,1.02,28.5,27.31,27.31,23.75,0.0
300370,安控科技,2.94,20.0,0.49,1167133,329252374.58,22.86,8.81,-68.16,1.59,2.94,2.38,2.41,2.45,0.0
300489,光智科技,39.37,19.99,6.56,10925,43011725.0,0.0,0.8,-76.53,0.59,39.37,39.37,39.37,32.81,0.0
300535,达威股份,16.27,19.99,2.71,92478,147562334.02,21.9,12.1,28.25,3.63,16.27,13.3,13.31,13.56,0.0
300436,广生堂,27.86,19.98,4.64,200799,524163405.37,21.58,14.69,-61.56,2.81,27.86,22.85,23.2,23.22,0.0
300120,经纬辉开,10.99,19.98,1.83,2571994,2731913969.64,11.9,48.49,65.5,6.7,10.99,9.9,10.08,9.16,0.0
300425,中建环能,6.67,19.96,1.11,1322059,841196227.05,22.84,19.5,89.14,1.57,6.67,5.4,5.4,5.56,0.0
838971,天马新材,21.06,19.86,3.49,158347,316935882.95,30.73,18.7,73.49,1.7,22.6,17.2,17.6,17.57,-2.14
300655,晶瑞电材,10.14,19.43,1.65,1735675,1743032624.5,14.25,18.27,-1079.46,3.16,10.19,8.98,8.98,8.49,-0.2
300917,特发服务,66.5,16.54,9.44,262747,1671991463.63,15.77,15.55,97.57,1.62,67.8,58.8,60.0,57.06,-0.91
430425,乐创技术,14.57,16.37,2.05,80443,113361606.87,27.48,19.6,45.79,3.22,15.65,12.21,12.29,12.52,-0.07
300588,熙菱信息,16.76,16.15,2.33,379692,594667949.48,21.28,28.4,-75.96,1.67,17.22,14.15,14.33,14.43,0.9
300085,银之杰,41.3,15.85,5.65,1796049,7019108574.7,21.74,28.29,-291.69,1.27,42.75,35.0,35.0,35.65,1.82
300540,蜀道装备,26.4,15.74,3.59,192758,498246471.75,20.17,13.28,13057.98,5.03,27.0,22.4,22.4,22.81,-0.04
301316,慧博云通,21.1,15.3,2.8,491736,1014716737.98,17.21,20.25,161.65,2.61,21.96,18.81,19.02,18.3,0.76
300678,中科信息,39.8,15.2,5.25,564795,2179369315.72,23.59,19.78,1182.35,1.92,41.18,33.03,33.03,34.55,0.33
688511,天微电子,17.97,15.12,2.36,87581,153073629.0,19.99,8.49,672.15,2.26,18.58,15.46,15.46,15.61,0.28
836675,秉扬科技,7.61,14.78,0.98,78505,59389532.08,27.75,9.99,18.06,3.43,8.25,6.41,6.5,6.63,0.0
688709,成都华微,21.12,14.1,2.61,162880,329603347.0,17.4,21.12,91.77,2.09,21.34,18.12,18.12,18.51,-0.19
836239,长虹能源,36.7,13.94,4.49,93882,328551419.82,27.88,18.88,27.65,1.38,38.98,30.0,31.0,32.21,-0.38
300504,天邑股份,18.65,13.72,2.25,251387,444036399.96,18.41,11.53,75.71,2.02,18.9,15.88,15.98,16.4,-0.59
688125,安达智能,38.7,13.49,4.6,25416,94818988.0,20.29,11.64,-123.88,2.26,40.5,33.58,34.1,34.1,0.03
300564,筑博设计,13.24,13.26,1.55,179027,226039655.0,22.5,15.82,-35.57,2.09,13.84,11.21,11.5,11.69,0.15
