股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301121,紫建电子,39.0,20.0,6.5,81730,304202482.52,20.43,27.65,62.87,2.46,39.0,32.36,32.36,32.5,0.0
300891,惠云钛业,9.24,20.0,1.54,345683,315227533.92,12.6,10.4,90.06,9.28,9.24,8.27,8.27,7.7,0.0
300644,南京聚隆,21.6,20.0,3.6,187403,401210924.0,9.06,21.94,25.47,4.18,21.6,19.97,19.99,18.0,0.0
300255,常山药业,11.77,19.98,1.96,452180,529832253.8,4.79,4.94,-20.89,1.74,11.77,11.3,11.76,9.81,0.0
301395,仁信新材,17.42,19.97,2.9,59264,100174017.79,12.4,16.36,45.25,7.04,17.42,15.62,16.0,14.52,0.0
300419,浩丰科技,6.38,19.92,1.06,534107,320666991.24,22.37,14.52,131.4,2.23,6.38,5.19,5.26,5.32,0.0
300920,润阳科技,16.79,16.6,2.39,111355,184239789.66,16.67,17.24,31.37,2.77,17.28,14.88,14.88,14.4,0.0
300343,联创股份,6.02,14.89,0.78,917661,530197349.27,20.8,8.61,518.54,2.45,6.27,5.18,5.2,5.24,0.17
300843,胜蓝股份,24.75,14.06,3.05,249430,584437746.47,16.68,17.64,38.74,3.56,25.5,21.88,22.54,21.7,0.08
688408,中信博,95.25,13.15,11.07,63516,611854062.0,8.29,4.68,21.0,2.72,100.58,93.6,98.5,84.18,-0.04
300905,宝丽迪,28.58,12.56,3.19,326679,926911143.34,17.61,27.81,48.8,1.07,30.47,26.0,26.0,25.39,0.25
300666,江丰电子,46.58,11.6,4.84,133568,608475362.64,12.6,6.4,51.82,4.09,48.15,42.89,42.95,41.74,-0.04
300690,双一科技,30.27,11.41,3.1,380817,1103888123.7,19.58,34.76,414.18,1.15,31.51,26.19,27.19,27.17,-0.1
301367,怡和嘉业,84.39,11.04,8.39,27742,229358827.01,11.76,6.87,27.05,3.9,86.38,77.44,77.45,76.0,-0.06
689009,九号公司-WD,35.3,10.97,3.49,291231,1042770935.0,11.73,5.65,46.5,4.56,38.13,34.4,35.18,31.81,0.17
300107,建新股份,10.81,10.76,1.05,1203903,1330209527.74,13.22,35.26,185.0,1.25,11.6,10.31,10.31,9.76,-0.09
300301,*ST长方,1.55,10.71,0.15,204152,31291129.29,16.43,2.58,-11.31,1.29,1.63,1.4,1.4,1.4,0.0
300350,华鹏飞,5.84,10.61,0.56,954257,538865719.48,17.8,20.24,33.25,2.79,6.26,5.32,5.35,5.28,0.17
002305,南国置业,1.49,10.37,0.14,681175,100616034.35,5.19,3.93,2.46,2.65,1.49,1.42,1.42,1.35,0.0
600836,上海易连,1.83,10.24,0.17,580387,100457961.0,12.65,8.72,-92.57,0.98,1.83,1.62,1.65,1.66,0.0
