股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
920008,成电光信,38.66,29.99,8.92,61360,216151356.46,32.31,25.7,45.65,2.25,38.66,29.05,29.74,29.74,0.0
837592,华信永道,72.64,29.99,16.76,92019,617580027.14,29.99,24.1,-90.29,2.31,72.64,55.88,58.0,55.88,0.0
830799,艾融软件,29.09,25.88,5.98,266988,713527072.84,38.94,22.12,146.42,3.27,30.0,21.0,21.5,23.11,0.73
430090,同辉信息,7.68,20.57,1.31,452218,338029139.79,32.81,26.37,-80.26,5.03,8.09,6.0,6.33,6.37,1.19
300152,新动力,4.96,20.1,0.83,2309315,1103428187.73,23.24,32.41,-242.28,3.77,4.96,4.0,4.13,4.13,0.0
300427,红相股份,6.1,20.08,1.02,25101,15311884.5,0.0,0.64,142.77,0.46,6.1,6.1,6.1,5.08,0.0
300056,中创环保,17.2,20.03,2.87,851480,1386118520.93,18.77,22.11,1094.4,4.38,17.2,14.51,15.0,14.33,0.0
300380,安硕信息,47.5,20.01,7.92,362840,1654373081.79,25.27,28.49,782.05,4.3,47.5,37.5,38.0,39.58,0.0
300623,捷捷微电,36.29,20.01,6.05,1156125,4103662644.09,13.79,17.25,62.31,7.24,36.29,32.12,33.0,30.24,0.0
300339,润和软件,53.81,20.0,8.97,253383,1363453169.66,0.0,3.26,252.79,0.45,53.81,53.81,53.81,44.84,0.0
301611,珂玛科技,59.99,20.0,10.0,57151,342846749.35,0.0,10.13,93.99,0.84,59.99,59.99,59.99,49.99,0.0
300925,法本信息,31.38,20.0,5.23,1031551,3097575827.84,21.76,32.38,90.95,1.89,31.38,25.69,26.2,26.15,0.48
300853,申昊科技,20.7,20.0,3.45,192905,359597181.36,29.28,17.5,-21.96,3.69,20.7,15.65,16.3,17.25,0.0
300377,赢时胜,16.08,20.0,2.68,1248424,1906971548.0,17.01,19.43,-111.51,2.58,16.08,13.8,14.0,13.4,0.0
300180,华峰超纤,9.3,20.0,1.55,3607930,3241757353.25,20.39,24.29,120.3,2.64,9.3,7.72,7.9,7.75,0.0
688721,龙图光罩,49.45,20.0,8.24,116819,547525920.0,20.0,46.55,66.9,4.25,49.45,41.21,42.0,41.21,0.0
300085,银之杰,47.24,19.99,7.87,96480,455773456.84,0.0,1.52,-333.64,0.24,47.24,47.24,47.24,39.37,0.0
300961,深水海纳,11.29,19.98,1.88,266331,274635013.34,28.59,17.63,3313.6,5.52,11.29,8.6,9.15,9.41,0.0
300077,国民技术,19.34,19.98,3.22,230640,446056870.36,0.0,4.07,-42.1,1.09,19.34,19.34,19.34,16.12,0.0
688593,新相微,18.14,19.97,3.02,307795,543607067.0,17.06,9.65,-1237.84,10.75,18.14,15.56,17.0,15.12,0.0
688710,益诺思,45.67,19.18,7.35,121358,541443592.0,11.38,45.79,33.66,4.79,45.98,41.62,43.73,38.32,0.42
430139,华岭股份,15.13,18.67,2.38,332283,487139858.79,25.96,12.75,-721.86,7.66,15.99,12.68,12.78,12.75,2.02
300245,天玑科技,13.51,18.61,2.12,746860,917823902.89,29.15,23.99,-189.64,3.64,13.67,10.35,10.84,11.39,3.76
872953,国子软件,29.5,17.95,4.49,111857,311156298.64,35.91,43.11,115.9,3.97,30.98,22.0,23.0,25.01,0.41
871642,通易航天,12.93,17.01,1.88,140400,167169249.32,31.67,25.61,-99.21,5.63,13.5,10.0,10.9,11.05,-0.39
838701,豪声电子,28.96,16.77,4.16,69684,188129187.03,36.37,28.44,9.91,2.67,31.92,22.9,24.8,24.8,-1.16
300177,中海达,14.36,16.37,2.02,2085669,2881899721.46,23.58,34.4,-144.9,3.53,14.8,11.89,13.29,12.34,1.92
871981,晶赛科技,30.1,16.22,4.2,85797,239977247.5,34.75,23.17,202.9,2.85,32.0,23.0,23.0,25.9,2.8
301236,软通动力,71.76,16.08,9.94,1250021,8789487827.08,19.7,18.37,-221.55,3.36,74.0,61.82,61.9,61.82,-0.32
688435,英方软件,42.9,15.85,5.87,77244,326643987.0,14.69,16.74,-83.94,9.87,44.44,39.0,40.0,37.03,-0.35
300333,兆日科技,12.94,15.23,1.71,839051,1016178282.1,25.91,25.06,-1079.4,1.77,13.18,10.27,11.23,11.23,1.65
300803,指南针,105.84,15.13,13.91,650015,6603588724.52,18.58,16.08,-442.11,3.24,109.01,91.93,94.0,91.93,1.13
300493,润欣科技,16.91,15.11,2.22,832649,1351889265.82,20.9,16.62,171.18,4.66,17.6,14.53,14.98,14.69,0.24
300663,科蓝软件,23.85,15.0,3.11,963914,2189255686.93,22.71,23.23,-1625.44,2.2,24.0,19.29,20.9,20.74,0.72
688536,思瑞浦,139.09,14.81,17.94,75560,994354832.0,21.56,5.7,-140.49,6.24,141.0,114.88,122.0,121.15,1.59
300598,诚迈科技,66.45,14.75,8.54,359496,2355646322.0,19.37,16.57,-129.79,2.36,68.88,57.66,58.0,57.91,0.08
300563,神宇股份,52.91,14.28,6.61,319411,1585557710.74,18.75,25.96,82.16,1.94,53.66,44.98,46.35,46.3,2.5
300290,荣科科技,18.38,13.95,2.25,1010664,1744588755.21,25.54,15.81,-1461.28,2.34,19.35,15.23,16.0,16.13,0.6
688115,思林杰,51.45,13.78,6.23,64134,312199711.0,17.93,15.22,213.66,2.3,53.0,44.89,46.0,45.22,2.8
300542,新晨科技,22.52,13.74,2.72,466424,936883566.08,29.65,18.93,-234.87,2.75,23.76,17.89,18.51,19.8,2.41
300757,罗博特科,158.82,13.61,19.02,139988,2118093230.28,16.02,9.59,227.06,2.07,160.0,137.6,140.0,139.8,0.52
300674,宇信科技,21.53,13.32,2.53,998362,2060582996.5,15.89,14.2,46.5,3.71,22.0,18.98,19.35,19.0,0.7
301571,国科天成,60.92,13.07,7.04,126522,738478186.52,23.37,37.11,95.29,2.14,62.89,50.3,51.0,53.88,1.7
300287,飞利信,5.22,12.99,0.6,2837644,1442816091.94,18.18,21.65,-35.18,2.9,5.46,4.62,4.7,4.62,0.77
300337,银邦股份,14.77,12.75,1.67,1177688,1639116318.16,18.85,16.55,73.02,2.6,14.99,12.52,12.86,13.1,0.41
688126,沪硅产业,25.68,12.73,2.9,1082120,2796993692.0,19.05,3.98,-90.78,10.25,27.34,23.0,24.0,22.78,2.19
831370,新安洁,3.98,12.43,0.44,470121,183124926.32,21.75,17.58,-33.41,7.03,4.18,3.41,3.55,3.54,2.05
300046,台基股份,28.02,12.35,3.08,562148,1532347114.43,20.45,23.77,-3077.39,3.21,29.0,23.9,24.94,24.94,0.25
688385,复旦微电,47.64,12.28,5.21,335294,1556928744.0,21.02,6.27,56.05,5.22,49.9,40.98,42.38,42.43,0.95
688981,中芯国际,80.25,11.47,8.26,2129822,16783155778.0,20.14,10.71,194.29,7.41,85.0,70.5,72.19,71.99,0.2
688198,佰仁医疗,154.99,11.36,15.81,23613,374114262.0,14.3,1.72,302.56,18.4,166.0,146.1,166.0,139.18,0.06
300671,富满微,48.03,11.05,4.78,280438,1344770650.48,18.89,12.92,-109.34,5.01,51.0,42.83,43.3,43.25,-0.85
300468,四方精创,17.9,10.84,1.75,942682,1588491344.11,20.8,17.83,129.05,2.27,18.24,14.88,15.13,16.15,2.99
300047,天源迪科,15.92,10.71,1.54,1274708,1969341324.09,21.63,23.19,165.87,1.79,16.61,13.5,14.3,14.38,-0.19
300355,蒙草生态,4.19,10.55,0.4,2835351,1159667269.19,19.53,20.76,132.94,6.36,4.34,3.6,3.79,3.79,0.96
300348,长亮科技,15.33,10.53,1.46,1262633,1896930403.84,17.66,20.18,3359.07,4.21,15.81,13.36,13.87,13.87,-0.07
301600,慧翰股份,89.99,10.44,8.51,62085,545616794.88,20.59,35.38,42.5,1.9,94.88,78.1,79.0,81.48,0.44
300050,世纪鼎利,7.46,10.36,0.7,1402057,1026710628.58,23.22,25.75,-142.0,2.43,7.89,6.32,7.3,6.76,0.81
