股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300149,睿智医药,5.14,20.09,0.86,407608,202739340.25,10.75,8.17,-20.42,2.48,5.14,4.68,4.68,4.28,0.0
300925,法本信息,16.73,20.01,2.79,891146,1359701237.76,21.66,27.98,48.49,2.31,16.73,13.71,14.0,13.94,0.0
301221,光庭信息,37.45,19.99,6.24,77485,267265880.07,19.06,17.75,-129.5,13.6,37.45,31.5,31.6,31.21,0.0
300353,东土科技,9.43,14.58,1.2,534265,482198124.65,15.55,10.23,-31.13,7.74,9.87,8.59,8.59,8.23,-0.32
870976,视声智能,10.37,13.96,1.27,48624,50445617.73,25.6,18.86,15.49,14.83,11.49,9.16,9.17,9.1,0.0
301536,星宸科技,32.65,13.57,3.9,63713,198146844.12,16.14,17.91,53.03,7.22,33.44,28.8,28.95,28.75,0.8
300735,光弘科技,19.43,13.49,2.31,571961,1085504733.53,16.53,7.55,75.4,6.58,20.3,17.47,17.75,17.12,0.15
300711,广哈通信,16.24,13.01,1.87,236068,380304663.8,19.69,9.5,140.35,6.54,17.2,14.37,14.37,14.37,0.31
301062,上海艾录,9.76,11.8,1.03,68617,64334190.06,13.29,2.47,37.83,5.07,9.84,8.68,8.68,8.73,0.1
688035,德邦科技,28.53,11.53,2.95,66089,193561162.0,9.3,7.44,60.19,11.91,30.7,28.32,30.55,25.58,-0.45
300382,斯莱克,7.65,11.52,0.79,409567,303383414.13,14.29,6.52,136.39,1.85,7.94,6.96,7.0,6.86,0.39
300125,ST聆达,4.54,11.27,0.46,272675,124185689.84,8.33,10.27,-3.62,1.49,4.75,4.41,4.5,4.08,-0.22
002717,岭南股份,1.84,10.18,0.17,3863919,673904422.04,16.17,26.36,-5.98,1.92,1.84,1.57,1.6,1.67,0.0
002339,积成电子,6.0,10.09,0.55,240736,142830314.44,10.83,5.03,-18.4,5.16,6.0,5.41,5.44,5.45,0.0
002686,亿利达,5.24,10.08,0.48,370395,188587836.0,10.08,7.09,43.85,3.36,5.24,4.76,4.76,4.76,0.0
600203,福日电子,7.1,10.08,0.65,1116446,779769297.0,6.2,18.83,-22.51,10.98,7.1,6.7,6.75,6.45,0.0
002547,春兴精工,2.95,10.07,0.27,326200,94176024.1,9.7,2.96,-13.08,2.48,2.95,2.69,2.7,2.68,0.0
000705,浙江震元,7.65,10.07,0.7,247083,186043344.5,10.36,8.76,29.36,15.34,7.65,6.93,6.95,6.95,0.0
001313,粤海饲料,6.89,10.06,0.63,121954,82623434.87,9.58,5.59,-50.26,11.54,6.89,6.29,6.29,6.26,0.15
002405,四维图新,7.55,10.06,0.69,970463,701060668.51,11.37,4.15,-25.24,5.92,7.55,6.77,6.88,6.86,0.0
600225,卓朗科技,1.97,10.06,0.18,521417,102532537.0,3.35,1.53,-28.44,5.1,1.97,1.91,1.97,1.79,0.0
600081,东风科技,9.09,10.05,0.83,97754,86836754.0,10.53,1.77,58.11,11.46,9.09,8.22,8.25,8.26,0.0
002644,佛慈制药,7.01,10.05,0.64,77764,53388055.41,10.36,1.52,49.59,6.24,7.01,6.35,6.39,6.37,0.0
000158,常山北明,11.83,10.05,1.08,1489234,1734065911.24,4.93,9.38,-38.81,0.91,11.83,11.3,11.48,10.75,0.0
603988,中电电机,12.6,10.04,1.15,268939,322491919.0,12.14,11.43,-59.71,1.98,12.6,11.21,11.45,11.45,0.0
603106,恒银科技,5.26,10.04,0.48,203083,103718335.0,11.51,3.9,-37.35,1.39,5.26,4.71,4.79,4.78,0.0
002268,电科网安,14.14,10.04,1.29,206968,280613117.94,8.95,2.45,-27.76,4.65,14.14,12.99,12.99,12.85,0.0
600130,波导股份,4.06,10.03,0.37,103878,42174468.0,0.0,1.39,255.82,0.95,4.06,4.06,4.06,3.69,0.0
603316,诚邦股份,4.61,10.02,0.42,203979,93927310.0,3.58,7.72,-114.54,10.26,4.61,4.46,4.61,4.19,0.0
600721,百花医药,6.26,10.02,0.57,178671,111717981.0,1.93,4.68,52.76,3.43,6.26,6.15,6.25,5.69,0.0
000595,宝塔实业,6.7,10.02,0.61,1089333,677311022.38,15.6,9.57,-118.69,2.62,6.7,5.75,5.86,6.09,0.0
605086,龙高股份,19.23,10.01,1.75,39608,75736434.0,5.78,2.21,38.0,1.8,19.23,18.22,19.23,17.48,0.0
600776,东方通信,10.66,10.01,0.97,490323,518417145.0,4.64,5.13,75.79,7.34,10.66,10.21,10.37,9.69,0.0
002232,启明信息,17.92,10.01,1.63,682257,1162351045.88,10.37,16.7,6884.84,6.86,17.92,16.23,16.4,16.29,0.0
600770,综艺股份,2.64,10.0,0.24,234505,59699663.0,10.83,1.8,-88.91,3.53,2.64,2.38,2.4,2.4,0.0
600610,中毅达,3.74,10.0,0.34,137438,49359070.0,9.41,1.94,-127.35,2.7,3.74,3.42,3.48,3.4,0.0
600523,贵航股份,10.89,10.0,0.99,142764,151296472.0,10.3,3.53,29.77,9.78,10.89,9.87,9.92,9.9,0.0
002715,登云股份,10.45,10.0,0.95,57327,57535340.5,11.47,4.15,83.25,2.83,10.45,9.36,9.53,9.5,0.0
000004,国华网安,16.06,10.0,1.46,11922,19146732.0,0.0,0.94,-55.93,0.2,16.06,16.06,16.06,14.6,0.0
603083,剑桥科技,28.83,10.0,2.62,280614,787212138.0,11.56,10.59,48.3,3.25,28.83,25.8,26.22,26.21,0.0
603496,恒为科技,21.91,9.99,1.99,144926,302316914.0,10.49,4.53,48.9,3.88,21.91,19.82,19.96,19.92,0.0
000736,中交地产,10.68,9.99,0.97,510784,516479679.26,13.08,7.34,-4.06,1.47,10.68,9.41,9.41,9.71,0.0
603203,快克智能,19.5,9.98,1.77,62235,118749262.0,10.43,2.5,20.44,9.03,19.5,17.65,17.8,17.73,0.0
002549,凯美特气,6.28,9.98,0.57,441546,262012619.2,13.31,6.38,-39.03,4.45,6.28,5.52,5.61,5.71,0.0
600550,保变电气,12.23,9.98,1.11,1539483,1852953020.0,6.65,8.36,494.21,1.51,12.23,11.49,11.68,11.12,0.0
002855,捷荣技术,18.85,9.98,1.71,108159,200376122.12,9.51,4.39,-18.32,3.4,18.85,17.22,17.38,17.14,0.0
002766,索菱股份,4.52,9.98,0.41,426331,185788677.24,10.22,5.03,86.89,7.12,4.52,4.1,4.1,4.11,0.0
000953,河化股份,3.75,9.97,0.34,302194,110323339.0,8.21,8.25,260.35,2.94,3.75,3.47,3.48,3.41,0.0
600696,岩石股份,7.06,9.97,0.64,206279,141101251.0,10.44,6.17,-15.26,4.04,7.06,6.39,6.42,6.42,0.0
002693,双成药业,10.15,9.97,0.92,39787,40383805.0,0.0,0.97,-124.19,3.04,10.15,10.15,10.15,9.23,0.0
