股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
001279,N强邦,178.01,1738.95,168.33,319155,4708534662.04,1630.99,86.72,308.73,-,245.0,87.12,87.12,9.68,0.0
920019,N铜冠,36.0,731.41,31.67,414936,1681395637.73,513.16,96.35,84.63,-,55.55,33.33,33.36,4.33,0.0
838971,天马新材,13.76,29.93,3.17,146507,189690747.19,24.27,17.3,48.02,3.78,13.76,11.19,11.6,10.59,0.0
830799,艾融软件,27.34,22.6,5.04,285080,729204151.19,39.19,23.62,137.61,1.18,28.85,20.11,20.21,22.3,0.22
300106,西部牧业,10.3,20.05,1.72,654785,651756871.88,20.75,30.98,-31.57,1.49,10.3,8.52,8.58,8.58,0.0
301611,珂玛科技,64.86,20.0,10.81,349249,2080513837.47,25.27,61.93,101.62,2.18,64.86,51.2,53.53,54.05,0.0
300468,四方精创,20.65,19.99,3.44,1112697,2263225549.52,18.3,21.04,148.88,1.03,20.65,17.5,17.5,17.21,0.0
300663,科蓝软件,22.46,19.98,3.74,1555331,3303196362.06,24.89,37.49,-1530.71,1.54,22.46,17.8,17.8,18.72,0.0
301032,新柴股份,11.17,19.98,1.86,275616,291356770.21,26.53,17.37,36.68,2.32,11.17,8.7,9.23,9.31,0.0
300339,润和软件,50.38,17.03,7.33,3174674,14510783829.66,33.94,40.82,236.68,2.18,51.6,36.99,36.99,43.05,0.0
300047,天源迪科,15.5,13.72,1.87,2002546,3024889161.06,18.56,36.43,161.49,1.29,15.88,13.35,13.35,13.63,0.06
688615,合合信息,217.01,11.93,23.13,48833,1008615326.0,20.12,25.98,49.15,0.55,224.0,185.0,198.0,193.88,0.06
301058,中粮科工,13.15,11.72,1.38,921088,1227288782.88,19.46,17.98,40.83,2.87,14.12,11.83,11.98,11.77,0.0
300583,赛托生物,23.93,11.04,2.38,179429,408984973.32,16.47,9.64,171.81,1.36,24.2,20.65,21.66,21.55,0.04
300689,澄天伟业,22.58,10.9,2.22,100093,213079729.11,23.62,9.89,794.44,1.74,24.01,19.2,20.01,20.36,-0.09
002596,海南瑞泽,2.26,10.24,0.21,672698,149470903.94,9.76,6.58,-26.87,0.71,2.26,2.06,2.1,2.05,0.0
002256,兆新股份,2.38,10.19,0.22,2794107,647202576.29,10.19,19.4,1113.46,2.33,2.38,2.16,2.22,2.16,0.0
600225,卓朗科技,2.94,10.11,0.27,1756359,495566633.0,16.85,5.15,-42.45,1.41,2.94,2.49,2.58,2.67,0.0
002211,宏达新材,4.26,10.08,0.39,381056,158262123.22,9.3,8.81,-62.32,0.97,4.26,3.9,4.01,3.87,0.0
600185,格力地产,6.34,10.07,0.58,1056152,658618227.0,10.76,5.6,-7.69,1.45,6.34,5.72,5.76,5.76,0.0
002762,金发拉比,7.11,10.06,0.65,414903,291443732.58,10.99,19.63,-457.01,1.65,7.11,6.4,6.49,6.46,0.0
605366,宏柏新材,6.35,10.05,0.58,159721,99692601.0,10.4,2.63,178.31,1.67,6.35,5.75,5.81,5.77,0.0
600837,海通证券,10.62,10.05,0.97,53086,56377523.0,0.0,0.05,72.78,0.25,10.62,10.62,10.62,9.65,0.0
603038,华立股份,9.09,10.05,0.83,134486,119311228.0,9.93,5.01,66.41,0.85,9.09,8.27,8.43,8.26,0.0
002094,青岛金王,2.96,10.04,0.27,704778,202886419.94,10.78,10.21,25.2,1.59,2.96,2.67,2.68,2.69,0.0
603535,嘉诚国际,10.75,10.03,0.98,62020,66670626.0,0.1,1.92,15.74,1.03,10.75,10.74,10.75,9.77,0.0
002583,海能达,8.34,10.03,0.76,3267979,2698119974.0,5.8,25.48,46.69,0.88,8.34,7.9,7.9,7.58,0.0
002718,友邦吊顶,13.39,10.02,1.22,16059,21503001.0,0.0,2.46,-34.48,0.54,13.39,13.39,13.39,12.17,0.0
002888,惠威科技,19.43,10.02,1.77,156485,304002939.2,1.93,20.35,-556.13,1.21,19.43,19.09,19.43,17.66,0.0
605086,龙高股份,21.96,10.02,2.0,65176,140562818.0,9.42,3.64,43.39,0.93,21.96,20.08,20.08,19.96,0.0
601211,国泰君安,17.79,10.02,1.62,55777,99226607.0,0.0,0.07,15.79,0.26,17.79,17.79,17.79,16.17,0.0
601995,中金公司,39.99,10.01,3.64,1357060,5313338942.0,12.24,4.64,43.32,1.87,39.99,35.54,36.0,36.35,0.0
600415,小商品城,11.1,10.01,1.01,1948324,2149718305.0,6.44,3.56,21.02,1.83,11.1,10.45,10.5,10.09,0.0
605399,晨光新材,12.42,10.01,1.13,69941,85286782.0,11.69,2.24,46.42,0.99,12.42,11.1,11.25,11.29,0.0
000004,国华网安,16.6,10.01,1.51,210938,337903315.81,11.99,16.7,-57.81,0.67,16.6,14.79,14.81,15.09,0.0
600770,综艺股份,3.74,10.0,0.34,787935,282926041.0,11.47,6.06,-125.96,1.12,3.74,3.35,3.37,3.4,0.54
000617,中油资本,8.47,10.0,0.77,7084828,5815818445.7,14.16,5.6,17.58,1.67,8.47,7.38,7.38,7.7,0.0
000595,宝塔实业,9.35,10.0,0.85,1897889,1692005827.86,15.88,16.68,-165.63,1.03,9.35,8.0,8.14,8.5,0.0
603900,莱绅通灵,6.06,9.98,0.55,363305,214923089.0,9.07,10.67,-28.05,1.13,6.06,5.56,5.59,5.51,0.0
002987,京北方,16.2,9.98,1.47,732166,1159566643.91,13.51,12.19,41.73,1.45,16.2,14.21,14.21,14.73,0.0
002575,群兴玩具,5.29,9.98,0.48,153455,77988397.28,13.1,2.61,-257.69,1.04,5.29,4.66,4.79,4.81,0.0
600327,大东方,4.08,9.97,0.37,401724,161720473.0,10.78,4.54,15.19,1.63,4.08,3.68,3.71,3.71,0.0
300427,红相股份,8.05,9.97,0.73,1677309,1274952622.23,26.09,42.7,188.41,5.57,8.57,6.66,6.83,7.32,0.12
601236,XD红塔证,9.16,9.96,0.83,1718352,1564070172.0,8.52,3.64,48.09,1.69,9.16,8.45,8.5,8.33,0.0
