股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301600,N慧翰,65.68,64.86,25.84,79814,547924214.96,28.66,45.48,31.02,-,76.0,64.58,67.0,39.84,-0.03
300746,汉嘉设计,7.91,20.03,1.32,18170,14372177.33,0.0,0.82,239.99,0.89,7.91,7.91,7.91,6.59,0.0
300510,金冠股份,4.62,20.0,0.77,1022576,441440716.37,19.48,12.4,-110.97,13.6,4.62,3.87,3.9,3.85,0.0
300343,联创股份,5.4,20.0,0.9,1100904,567799769.23,20.89,10.33,-226.86,8.06,5.4,4.46,4.48,4.5,0.0
301511,德福科技,14.11,19.98,2.35,345481,467588359.56,19.64,9.25,-42.18,3.95,14.11,11.8,11.8,11.76,0.0
300068,南都电源,12.4,16.21,1.73,2422498,2932227035.43,15.28,29.19,29.21,2.21,12.8,11.17,11.18,10.67,-0.56
831627,力王股份,11.72,14.79,1.51,79965,90324998.21,17.14,29.82,37.72,2.34,11.99,10.24,10.3,10.21,0.0
300779,惠城环保,51.7,12.15,5.6,62737,318688468.53,10.37,4.23,144.16,2.15,52.78,48.0,48.78,46.1,-0.1
300134,大富科技,11.71,10.37,1.1,942037,1078096775.74,23.94,13.22,-32.82,3.5,12.34,9.8,11.25,10.61,-0.85
002512,达华智能,3.58,10.15,0.33,786997,274655661.7,11.69,7.51,993.78,9.3,3.58,3.2,3.24,3.25,0.0
603399,永杉锂业,6.66,10.08,0.61,204494,133347747.0,10.74,3.99,25.69,10.02,6.66,6.01,6.01,6.05,0.0
002667,威领股份,6.99,10.08,0.64,104474,71639321.16,9.29,4.43,-16.63,1.14,6.99,6.4,6.4,6.35,0.0
002816,和科达,8.97,10.06,0.82,14788,13264836.0,0.0,1.48,-19.83,10.75,8.97,8.97,8.97,8.15,0.0
000566,海南海药,4.49,10.05,0.41,1948656,873654098.07,3.19,16.71,-14.54,26.12,4.49,4.36,4.49,4.08,0.0
000668,荣丰控股,6.9,10.05,0.63,123110,82841135.88,11.32,8.38,-28.82,11.32,6.9,6.19,6.22,6.27,0.0
603191,望变电气,11.29,10.04,1.03,71554,78996568.0,11.4,3.83,54.05,5.35,11.29,10.12,10.2,10.26,0.0
002529,海源复材,5.82,10.02,0.53,119064,67147829.5,10.02,4.58,-15.08,3.34,5.82,5.29,5.3,5.29,0.0
002466,天齐锂业,27.42,9.99,2.49,589523,1570050789.0,7.9,3.99,-4.32,5.3,27.42,25.45,25.55,24.93,0.0
002227,奥 特 迅,9.04,9.98,0.82,192511,171382910.2,6.81,7.77,-64.18,20.89,9.04,8.48,8.75,8.22,0.0
603825,华扬联众,9.05,9.96,0.82,121032,106475238.0,11.54,4.78,-11.17,3.76,9.05,8.1,8.24,8.23,0.0
603778,国晟科技,2.98,9.96,0.27,400090,117322522.0,10.7,6.22,-8.75,3.43,2.98,2.69,2.71,2.71,0.0
002693,双成药业,5.74,9.96,0.52,17398,9986624.2,0.0,0.42,-70.23,0.2,5.74,5.74,5.74,5.22,0.0
