股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301288,清研环境,17.26,20.03,2.88,137032,212274255.5,29.55,29.1,-97.53,4.44,17.26,13.01,13.52,14.38,0.0
300622,博士眼镜,21.88,20.02,3.65,210476,434069700.53,22.44,18.24,38.08,2.75,21.88,17.79,17.79,18.23,0.0
301151,冠龙节能,17.22,20.0,2.87,151566,242390003.69,22.86,27.78,124.01,3.79,17.22,13.94,14.1,14.35,0.0
301024,霍普股份,25.2,20.0,4.2,57611,142939110.1,19.76,32.48,108.47,2.24,25.2,21.05,21.05,21.0,0.0
300865,大宏立,17.16,20.0,2.86,58166,89823201.84,20.7,8.64,-440.11,8.03,17.16,14.2,14.43,14.3,0.0
300564,筑博设计,10.51,19.98,1.75,120231,120662296.63,22.37,10.62,-8.0,3.6,10.51,8.55,8.67,8.76,0.0
300269,联建光电,3.13,19.92,0.52,636008,185942099.98,25.29,12.1,-188.93,1.66,3.13,2.47,2.58,2.61,0.0
300157,新锦动力,2.29,19.9,0.38,360745,79699897.63,20.94,5.17,-11.42,4.69,2.29,1.89,1.93,1.91,0.0
835174,五新隧装,18.29,18.84,2.9,80877,141738005.23,27.55,15.71,11.37,4.61,19.25,15.01,15.11,15.39,0.77
300716,泉为科技,8.77,13.45,1.04,300158,253713594.98,26.13,18.76,-18.24,1.61,9.28,7.26,7.46,7.73,-1.46
300722,新余国科,21.39,12.88,2.44,193101,404772864.95,19.0,6.98,182.28,2.31,22.5,18.9,18.9,18.95,-0.28
300639,凯普生物,6.37,11.95,0.68,819634,504692300.14,15.64,12.9,-71.72,6.74,6.6,5.71,5.92,5.69,-1.39
300880,迦南智能,19.18,10.42,1.81,194780,378192988.46,14.45,10.03,15.72,2.12,20.64,18.13,18.17,17.37,-0.36
000566,海南海药,3.47,10.16,0.32,108066,37498902.0,0.0,0.93,-71.04,1.18,3.47,3.47,3.47,3.15,0.0
600889,南京化纤,5.67,10.1,0.52,443617,239179908.0,12.04,12.11,-15.93,1.77,5.67,5.05,5.18,5.15,0.0
600421,华嵘控股,6.22,10.09,0.57,35382,21209606.0,11.33,1.81,-522.0,2.3,6.22,5.58,5.65,5.65,0.0
002729,好利科技,10.18,10.05,0.93,59301,59735753.0,8.43,3.38,76.87,1.48,10.18,9.4,9.52,9.25,0.0
301127,天源环保,8.77,10.04,0.8,183115,156745263.04,12.92,5.27,48.26,6.91,9.03,8.0,8.06,7.97,0.0
002037,保利联合,7.24,10.03,0.66,312520,218505966.96,10.03,6.46,-13.19,1.73,7.24,6.58,6.58,6.58,0.0
600768,宁波富邦,7.35,10.03,0.67,103234,73109479.0,8.83,7.72,-360.98,1.74,7.35,6.76,6.8,6.68,0.0
600686,金龙汽车,16.35,10.03,1.49,1856722,2746490298.0,19.78,25.89,88.29,1.29,16.35,13.41,14.4,14.86,2.19
002075,沙钢股份,4.72,10.02,0.43,940975,428343384.12,10.72,4.29,60.96,2.82,4.72,4.26,4.32,4.29,0.0
600817,宇通重工,10.98,10.02,1.0,222039,240410532.0,6.51,4.17,46.23,2.74,10.98,10.33,10.35,9.98,0.0
002827,高争民爆,24.05,10.02,2.19,183686,423931652.23,10.02,6.66,60.29,1.17,24.05,21.86,21.86,21.86,0.0
603966,法兰泰克,7.03,10.02,0.64,188122,125901086.0,12.99,5.24,25.46,1.42,7.03,6.2,6.43,6.39,0.0
001358,兴欣新材,22.3,10.01,2.03,61506,133051064.05,11.94,19.97,30.85,2.22,22.3,19.88,20.1,20.27,0.0
002829,星网宇达,20.55,10.01,1.87,375380,759640753.34,9.53,26.17,-85.81,1.12,20.55,18.77,18.77,18.68,0.0
002952,亚世光电,20.66,10.01,1.88,73971,148088622.32,11.61,5.6,109.52,1.68,20.66,18.48,18.48,18.78,0.0
605178,时空科技,13.75,10.0,1.25,41583,56765805.0,9.6,4.19,-9.58,0.77,13.75,12.55,12.55,12.5,0.0
003001,中岩大地,17.82,10.0,1.62,63863,108931534.8,10.62,8.73,137.76,1.33,17.82,16.1,16.1,16.2,0.0
002418,康盛股份,1.98,10.0,0.18,205792,40317309.0,5.56,1.81,239.51,0.76,1.98,1.88,1.9,1.8,0.0
001314,亿道信息,36.08,10.0,3.28,71781,251503268.76,9.39,13.87,-155.08,3.31,36.08,33.0,33.09,32.8,0.0
605218,伟时电子,17.29,9.99,1.57,98530,167525173.0,10.88,4.63,82.36,2.4,17.29,15.58,15.58,15.72,0.0
002207,准油股份,5.51,9.98,0.5,597106,324045785.83,6.39,22.89,-33.25,2.52,5.51,5.19,5.24,5.01,0.0
600326,西藏天路,4.96,9.98,0.45,862882,411968366.0,9.98,6.7,-21.74,1.06,4.96,4.51,4.52,4.51,0.0
603916,苏博特,7.29,9.95,0.66,164348,116224567.0,11.92,3.91,37.41,4.48,7.29,6.5,6.62,6.63,0.0
002629,仁智股份,1.88,9.94,0.17,319840,58624432.4,9.94,9.03,-26.38,1.46,1.88,1.71,1.71,1.71,0.0
000509,华塑控股,3.54,9.94,0.32,457301,159874274.28,4.97,4.26,3091.8,4.41,3.54,3.38,3.49,3.22,0.0
603458,勘设股份,6.97,9.94,0.63,513158,349104904.0,12.46,16.48,-18.62,3.4,6.97,6.18,6.21,6.34,0.0
603843,正平股份,3.01,9.85,0.27,470679,138028594.0,12.04,6.73,-31.79,4.62,3.01,2.68,2.73,2.74,0.0
300490,华自科技,8.1,9.76,0.72,362874,287729459.31,20.19,9.33,237.0,5.3,8.7,7.21,7.29,7.38,0.25
600653,申华控股,1.36,9.68,0.12,381989,51288750.0,7.26,1.96,-24.31,1.49,1.36,1.27,1.27,1.24,0.0
301538,骏鼎达,91.89,9.37,7.87,21005,187489788.78,12.14,15.82,28.21,1.97,94.0,83.8,83.8,84.02,-0.12
003026,中晶科技,34.29,8.89,2.8,240465,822167069.62,8.76,29.94,909.55,1.22,34.64,31.88,31.88,31.49,0.12
301101,明月镜片,22.5,8.8,1.82,101768,229118581.7,17.26,14.24,26.85,5.42,23.97,20.4,20.47,20.68,-0.09
300493,润欣科技,8.91,8.79,0.72,413745,358886043.53,9.77,8.26,92.42,2.1,8.94,8.14,8.14,8.19,0.34
300432,富临精工,6.56,8.79,0.53,430767,277088057.38,16.58,3.58,50.45,6.67,7.08,6.08,6.2,6.03,0.0
301181,标榜股份,20.67,8.56,1.63,47091,99905231.89,14.97,12.07,18.51,6.81,22.85,20.0,20.0,19.04,0.15
603978,深圳新星,11.73,8.31,0.9,160591,182728392.0,11.63,9.68,-12.12,1.27,11.91,10.65,10.69,10.83,-0.09
300885,海昌新材,8.85,7.93,0.65,225957,204915458.3,15.73,13.32,36.72,6.25,9.8,8.51,8.55,8.2,1.14
002596,海南瑞泽,1.53,7.75,0.11,494959,74841612.4,11.97,4.7,-26.58,2.06,1.56,1.39,1.41,1.42,-0.65
301152,天力锂能,25.77,7.64,1.83,43411,109383631.0,9.69,5.78,-17.0,3.28,26.0,23.68,23.95,23.94,0.23
688141,杰华特,16.7,7.33,1.14,77965,128568161.0,9.58,3.05,-8.92,2.55,16.98,15.49,15.58,15.56,0.42
831152,昆工科技,8.55,7.28,0.58,33761,29991265.04,13.55,4.03,-29460.56,16.37,9.49,8.41,8.7,7.97,0.0
603668,天马科技,11.96,7.26,0.81,97945,114312196.0,8.34,1.95,53.58,3.83,12.03,11.1,11.15,11.15,-0.08
002030,达安基因,6.37,7.24,0.43,1462389,931481790.91,8.08,10.42,-6.15,4.86,6.53,6.05,6.38,5.94,-0.31
000712,锦龙股份,10.82,7.23,0.73,794740,833863644.63,9.81,8.88,-23.99,1.11,10.99,10.0,10.02,10.09,0.56
300162,雷曼光电,6.19,7.09,0.41,557691,343733981.7,13.84,16.37,322.44,2.0,6.5,5.7,5.75,5.78,0.16
300370,安控科技,1.84,6.98,0.12,516003,95689617.74,18.02,3.89,-40.27,2.59,1.98,1.67,1.7,1.72,0.0
603863,松炀资源,25.59,6.67,1.6,96167,243861179.0,8.34,4.7,-58.21,0.79,26.0,24.0,24.0,23.99,0.04
