股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300256,星星科技,2.08,20.23,0.35,831178,159043193.61,21.39,5.06,-40.25,3.92,2.08,1.71,1.73,1.73,0.0
300675,建科院,13.74,20.0,2.29,292196,393363652.19,20.44,19.92,-23.27,4.91,13.74,11.4,11.58,11.45,0.0
300615,欣天科技,16.26,20.0,2.71,467107,695388325.44,24.65,35.55,-92.83,3.59,16.26,12.92,12.92,13.55,0.0
300656,民德电子,21.02,19.98,3.5,57617,118647912.1,15.98,4.53,4406.05,2.58,21.02,18.22,18.22,17.52,0.0
688613,奥精医疗,15.44,19.97,2.57,120727,186220834.0,3.42,8.91,75.41,10.52,15.44,15.0,15.44,12.87,0.0
300328,宜安科技,5.29,19.95,0.88,899786,460263023.6,19.5,13.14,1001.2,10.44,5.29,4.43,4.57,4.41,0.0
837821,则成电子,24.69,17.57,3.69,110626,257282404.33,15.62,21.74,170.46,1.72,24.97,21.69,21.7,21.0,0.9
300653,正海生物,24.38,15.44,3.26,234885,588652348.59,6.82,13.05,25.5,12.4,25.34,23.9,25.34,21.12,1.08
002285,世联行,2.17,10.15,0.2,1599621,334586729.45,15.23,8.1,-26.55,2.07,2.17,1.87,1.9,1.97,0.0
000509,华塑控股,2.93,10.15,0.27,253448,73791147.0,6.39,2.36,2559.03,5.08,2.93,2.76,2.93,2.66,0.0
000597,东北制药,5.89,10.09,0.54,2469190,1449419855.28,2.8,17.55,36.51,20.15,5.89,5.74,5.89,5.35,0.0
603389,亚振家居,6.33,10.09,0.58,509524,308652966.0,10.96,19.39,-14.71,2.26,6.33,5.7,5.9,5.75,0.0
002405,四维图新,7.21,10.08,0.66,838446,591560507.54,10.23,3.6,-25.24,1.88,7.21,6.54,6.62,6.55,0.0
600843,上工申贝,8.1,10.05,0.74,718816,573977080.0,9.51,15.32,89.36,0.71,8.1,7.4,7.4,7.36,0.0
000536,华映科技,2.08,10.05,0.19,598519,119655290.4,10.58,2.17,-5.6,2.36,2.08,1.88,1.89,1.89,0.0
603121,华培动力,7.45,10.04,0.68,146679,106721298.0,9.31,4.33,16.63,2.27,7.45,6.82,6.82,6.77,0.0
603065,宿迁联盛,7.9,10.03,0.72,54085,42242256.0,9.89,2.75,75.79,2.39,7.9,7.19,7.19,7.18,0.0
603139,康惠制药,13.83,10.02,1.26,27971,38677682.0,2.63,2.8,317.9,1.77,13.83,13.5,13.83,12.57,0.0
002915,中欣氟材,10.1,10.02,0.92,53874,54136358.0,9.59,1.87,321.83,1.78,10.1,9.22,9.28,9.18,0.0
002871,伟隆股份,9.56,10.01,0.87,79595,76093162.16,0.12,6.66,23.89,3.32,9.56,9.55,9.56,8.69,0.0
