股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
832802,保丽洁,10.16,23.6,1.94,80708,81774639.05,21.65,50.84,42.74,20.92,10.68,8.9,8.9,8.22,0.0
300187,永清环保,5.03,20.05,0.84,379215,188895253.54,5.01,5.88,31.4,11.28,5.03,4.82,5.03,4.19,0.0
300639,凯普生物,5.69,20.04,0.95,389336,209402947.99,17.3,6.13,-64.07,5.44,5.69,4.87,4.89,4.74,0.0
301288,清研环境,14.38,20.03,2.4,80371,114704984.34,7.35,17.07,-81.25,4.12,14.38,13.5,13.5,11.98,0.0
300147,香雪制药,10.61,20.02,1.77,2252758,2272335837.89,17.76,34.27,-49.19,1.24,10.61,9.04,9.2,8.84,0.0
300875,捷强装备,22.99,19.99,3.83,110235,230721819.5,18.79,16.72,-101.46,2.58,22.99,19.39,19.41,19.16,0.0
300436,广生堂,21.56,19.98,3.59,81354,170746434.98,8.68,6.0,-58.63,1.18,21.56,20.0,20.1,17.97,0.0
301060,兰卫医学,9.62,19.95,1.6,194677,182287556.52,19.58,10.83,898.78,4.61,9.62,8.05,8.12,8.02,0.0
300622,博士眼镜,18.24,19.92,3.03,190090,332161629.2,21.17,16.48,31.74,3.15,18.25,15.03,15.11,15.21,-0.05
300013,*ST新宁,2.49,19.71,0.41,568974,131505725.43,21.63,12.74,-143.3,2.68,2.5,2.05,2.05,2.08,-0.4
832145,恒合股份,5.65,16.74,0.81,55559,32147904.1,16.12,12.39,-25.1,46.75,6.24,5.46,5.5,4.84,0.0
300204,舒泰神,8.07,16.45,1.14,549063,426199413.7,17.6,11.64,-255.72,1.4,8.18,6.96,7.07,6.93,0.0
300256,星星科技,2.37,13.94,0.29,3233284,777498065.93,16.35,19.67,-45.86,9.2,2.5,2.16,2.27,2.08,0.0
300854,中兰环保,11.59,13.74,1.4,183432,221641876.59,7.07,41.39,-51.54,11.97,12.23,11.51,12.23,10.19,0.0
830946,森萱医药,7.64,13.69,0.92,103168,77338398.77,15.77,2.42,23.39,3.43,7.94,6.88,6.95,6.72,0.0
300261,雅本化学,6.26,13.41,0.74,692986,421352229.02,18.66,7.4,-33.08,3.12,6.56,5.53,5.55,5.52,-0.16
301075,多瑞医药,22.2,12.01,2.38,86176,183375027.22,17.46,31.42,-174.99,0.95,23.0,19.54,20.23,19.82,-0.22
300471,厚普股份,8.67,11.73,0.91,190439,165418630.88,20.75,5.2,-87.52,7.64,9.31,7.7,7.76,7.76,0.0
300149,睿智医药,5.58,10.5,0.53,691144,374801396.94,17.23,13.85,-27.38,0.87,5.83,4.96,5.11,5.05,0.18
301399,英特科技,21.92,10.48,2.08,81483,179739260.83,19.91,25.54,66.06,2.33,23.6,19.65,19.79,19.84,-0.09
300026,红日药业,3.69,10.48,0.35,1604986,584394208.53,14.07,5.83,47.68,3.79,3.85,3.38,3.39,3.34,0.0
000518,四环生物,2.26,10.24,0.21,381021,84733900.5,9.76,3.7,-196.04,0.54,2.26,2.06,2.06,2.05,0.0
002672,东江环保,3.91,10.14,0.36,61868,23758530.62,8.73,0.74,-6.93,1.95,3.91,3.6,3.6,3.55,0.0
000826,启迪环境,1.74,10.13,0.16,694952,120527339.3,2.53,4.88,-7.34,1.79,1.74,1.7,1.7,1.58,0.0
002207,准油股份,5.01,10.11,0.46,297121,141381228.99,14.07,11.39,-30.24,1.26,5.01,4.37,4.44,4.55,0.0
603458,勘设股份,6.34,10.07,0.58,387508,232655691.0,12.33,12.45,-16.94,3.35,6.34,5.63,6.21,5.76,0.0
002658,雪迪龙,5.69,10.06,0.52,95481,54328677.62,0.0,2.66,-141.18,0.68,5.69,5.69,5.69,5.17,0.0
002728,特一药业,8.55,10.04,0.78,252988,212809924.73,9.14,6.75,811.78,2.41,8.55,7.84,7.85,7.77,0.0
600817,宇通重工,9.98,10.03,0.91,133385,128179926.0,9.59,2.5,42.02,1.4,9.98,9.11,9.2,9.07,0.0
002603,以岭药业,17.56,10.03,1.6,486310,837394650.39,8.58,3.53,24.13,3.93,17.56,16.19,16.2,15.96,0.0
601019,山东出版,11.75,10.02,1.07,194577,223383224.0,10.49,0.93,29.1,2.14,11.75,10.63,10.68,10.68,0.0
605255,天普股份,13.07,10.02,1.19,40474,51391454.0,11.78,3.02,45.03,3.45,13.07,11.67,11.81,11.88,0.0
002246,北化股份,8.57,10.01,0.78,519529,434446447.17,6.68,9.46,-105.77,2.98,8.57,8.05,8.17,7.79,0.0
000756,新华制药,16.49,10.01,1.5,366343,592872658.48,7.0,8.18,19.83,3.13,16.49,15.44,15.47,14.99,0.0
603065,宿迁联盛,8.69,10.0,0.79,73179,63592803.0,0.0,3.72,83.37,2.36,8.69,8.69,8.69,7.9,0.0
002693,双成药业,5.06,10.0,0.46,151379,75181663.54,9.78,3.68,-60.31,0.5,5.06,4.61,4.61,4.6,0.0
002030,达安基因,5.94,10.0,0.54,417512,245511114.91,6.11,2.97,-5.74,1.47,5.94,5.61,5.9,5.4,0.0
002022,科华生物,6.16,10.0,0.56,142426,86492201.49,6.96,2.77,-27.48,3.49,6.16,5.77,5.95,5.6,0.0
000820,神雾节能,2.64,10.0,0.24,201123,53038777.72,3.33,6.99,-135.7,1.48,2.64,2.56,2.64,2.4,0.0
000710,贝瑞基因,8.25,10.0,0.75,112684,91213377.0,9.73,3.76,88.54,1.37,8.25,7.52,7.52,7.5,0.0
