股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
871981,晶赛科技,17.3,29.98,3.99,108491,168682957.07,31.56,29.3,-594.15,1.62,17.3,13.1,13.12,13.31,0.0
300448,浩云科技,5.56,20.09,0.93,830062,441725142.78,19.65,16.88,302.41,1.52,5.56,4.65,4.65,4.63,0.0
300106,西部牧业,7.0,20.07,1.17,213461,137864289.88,24.87,10.1,-86.66,5.03,7.0,5.55,5.73,5.83,0.0
300588,熙菱信息,9.18,20.0,1.53,289453,258070000.84,19.87,20.04,-29.4,8.62,9.18,7.66,7.7,7.65,0.0
300400,劲拓股份,15.01,19.98,2.5,445452,632467837.75,22.62,18.55,50.86,2.0,15.01,12.18,12.19,12.51,0.0
300531,优博讯,13.76,19.97,2.29,244466,326118790.8,18.66,7.76,609.78,0.64,13.76,11.62,11.62,11.47,0.0
300050,世纪鼎利,6.38,19.92,1.06,2134112,1230809106.26,29.32,39.19,-430.14,1.05,6.38,4.82,5.04,5.32,0.0
301571,C国科天,38.8,19.38,6.3,255351,957766149.35,28.71,74.91,60.69,1.1,42.78,33.45,33.6,32.5,0.26
832149,利尔达,4.77,18.36,0.74,211405,94033229.58,24.32,18.46,-19.77,1.6,4.95,3.97,4.03,4.03,1.49
300184,力源信息,8.72,13.69,1.05,5199860,4385874000.47,15.51,49.61,86.77,1.09,9.1,7.91,7.91,7.67,-0.46
300379,东方通,9.58,13.64,1.15,1027584,960803563.94,18.98,19.51,-18.32,1.95,10.0,8.4,8.55,8.43,0.52
300564,筑博设计,9.22,13.27,1.08,134659,115787314.04,23.34,11.9,-7.02,1.04,9.77,7.87,8.15,8.14,-0.11
300103,达刚控股,5.07,11.92,0.54,197118,94032960.35,22.3,8.03,-86.82,1.8,5.44,4.43,4.53,4.53,-1.17
300333,兆日科技,5.05,11.73,0.53,489551,245626821.97,21.9,14.64,-88.17,2.04,5.41,4.42,4.53,4.52,0.2
301489,思泉新材,65.98,11.58,6.85,49612,311820206.68,21.8,34.4,96.41,2.21,69.48,56.59,58.82,59.13,-0.11
301085,亚康股份,39.71,11.39,4.06,51346,198752083.82,16.02,12.97,41.73,3.89,41.26,35.55,35.67,35.65,0.1
870199,倍益康,11.39,10.58,1.09,40828,46499901.41,12.23,10.97,44.46,7.37,11.9,10.64,11.0,10.3,0.53
000755,山西高速,5.89,10.09,0.54,1096294,636774824.18,8.6,17.97,25.53,3.3,5.89,5.43,5.67,5.35,0.0
872190,雷神科技,14.65,10.07,1.34,92907,128275109.57,15.25,9.42,86.51,1.47,14.75,12.72,13.02,13.31,0.55
600187,国中水务,3.72,10.06,0.34,3712458,1325560563.0,12.72,23.0,762.89,0.99,3.72,3.29,3.45,3.38,0.0
603038,华立股份,7.55,10.06,0.69,32138,24069798.0,9.77,1.2,55.16,1.83,7.55,6.88,6.93,6.86,0.0
002800,天顺股份,9.09,10.05,0.83,63053,54977267.48,13.2,4.45,87.47,4.52,9.09,8.0,8.28,8.26,1.34
600839,四川长虹,5.04,10.04,0.46,4059798,1968578891.0,10.7,8.8,33.11,1.24,5.04,4.55,4.56,4.58,0.0
002302,西部建设,5.37,10.04,0.49,124666,64446575.31,10.66,0.99,602.15,2.14,5.37,4.85,4.88,4.88,0.0
000158,常山北明,6.91,10.03,0.63,422417,291890333.57,0.0,2.67,-21.06,0.71,6.91,6.91,6.91,6.28,0.0
001287,中电港,18.87,10.03,1.72,386741,717729634.54,11.02,8.84,69.95,0.89,18.87,16.98,16.98,17.15,0.0
002855,捷荣技术,18.55,10.02,1.69,80785,144718770.3,11.98,3.28,-22.73,1.17,18.55,16.53,16.75,16.86,0.0
000004,国华网安,11.53,10.02,1.05,139437,159057731.0,10.97,11.04,-40.16,2.85,11.53,10.38,10.45,10.48,0.0
000020,深华发Ａ,11.97,10.02,1.09,222839,246573115.32,16.27,12.3,157.35,3.48,11.97,10.2,10.2,10.88,0.0
002866,传艺科技,11.54,10.01,1.05,90708,101968743.0,11.82,5.03,62.0,3.26,11.54,10.3,10.56,10.49,0.0
002967,广电计量,13.08,10.01,1.19,241120,308992707.16,8.58,4.46,47.2,3.24,13.08,12.06,12.06,11.89,0.0
605398,新炬网络,15.51,10.0,1.41,65676,97238515.0,11.42,4.04,67.8,1.43,15.51,13.9,14.26,14.1,0.0
603768,常青股份,11.33,10.0,1.03,74657,82662967.0,10.39,3.66,21.03,2.34,11.33,10.26,10.63,10.3,0.0
603118,共进股份,7.04,10.0,0.64,103143,72612792.0,0.0,1.31,-168.33,0.5,7.04,7.04,7.04,6.4,0.0
002983,芯瑞达,16.5,10.0,1.5,87720,140742677.02,11.6,6.85,26.35,5.34,16.5,14.76,15.01,15.0,0.0
000058,深 赛 格,5.83,10.0,0.53,352993,203535881.83,10.75,3.58,72.16,2.48,5.83,5.26,5.26,5.3,0.0
001373,翔腾新材,25.09,10.0,2.28,21169,51067716.1,12.67,6.39,120.08,2.26,25.09,22.2,22.81,22.81,0.0
002987,京北方,10.9,9.99,0.99,395340,419703764.69,11.0,6.58,34.69,1.53,10.9,9.81,9.88,9.91,0.0
000062,深圳华强,16.97,9.98,1.54,257734,437374732.61,0.06,2.47,77.3,0.84,16.97,16.96,16.97,15.43,0.0
002261,拓维信息,10.8,9.98,0.98,1036771,1091519568.73,8.25,9.2,2033.59,3.5,10.8,9.99,10.0,9.82,0.0
