 002035	华帝股份
 600336	澳柯玛
 000333	美的集团
 000651	格力电器
 002508	老板电器
 600839	四川长虹
 688696	极米科技
 000921	海信家电
 603355	莱克电气
 605336	帅丰电器
 002668	奥马电器
