#零部件
002703,浙江世宝
603178,圣龙股份
603596,伯特利
001311,多利科技
603266,天龙股份
688280,精进电动
300489,光智科技
603788,宁波高发
600960,渤海汽车
601279,英利汽车
603037,凯众股份
605005,合兴股份
603085,天成自控
002997,瑞鹄模具
002976,瑞玛精密
002101,广东鸿图
000678,襄阳轴承
002547,春兴精工
605133,嵘泰股份
603786,科博达
002355,兴民智通
002284,亚太股份
603023,威帝股份
600742,一汽富维
